item_id,sale_id,product_id,quantity,unit_price,subtotal,gst_rate,gst_amount,total
86563,43270,25280,3,344.83,1034.49,18,186.21,1220.7
86564,43271,4267,2,93.04,186.08,5,9.3,195.38
86565,43272,6417,3,99.08,297.24,5,14.86,312.1
86566,43272,14406,1,244.17,244.17,5,12.21,256.38
86567,43272,16623,1,533.05,533.05,5,26.65,559.7
86568,43273,7463,3,280.74,842.22,5,42.11,884.33
86569,43273,1892,1,596.48,596.48,5,29.82,626.3
86570,43274,21735,3,147.34,442.02,18,79.56,521.58
86571,43275,168,2,352.54,705.08,5,35.25,740.33
86572,43275,13521,1,386.81,386.81,5,19.34,406.15
86573,43275,18430,2,259.12,518.24,5,25.91,544.15
86574,43276,2817,2,320.4,640.8,5,32.04,672.84
86575,43276,14789,3,363.22,1089.66,5,54.48,1144.14
86576,43276,5396,1,119.96,119.96,5,6.0,125.96
86577,43277,13227,1,368.02,368.02,5,18.4,386.42
86578,43278,9405,3,208.03,624.09,5,31.2,655.29
86579,43278,23164,2,208.24,416.48,18,74.97,491.45
86580,43278,2550,1,433.2,433.2,5,21.66,454.86
86581,43279,686,2,428.28,856.56,5,42.83,899.39
86582,43279,15281,1,385.04,385.04,5,19.25,404.29
86583,43279,25734,1,318.22,318.22,18,57.28,375.5
86584,43279,13890,1,300.78,300.78,5,15.04,315.82
86585,43280,24739,1,235.11,235.11,18,42.32,277.43
86586,43280,682,2,439.59,879.18,5,43.96,923.14
86587,43280,15933,1,468.53,468.53,5,23.43,491.96
86588,43281,9468,2,355.89,711.78,5,35.59,747.37
86589,43282,24616,2,182.9,365.8,18,65.84,431.64
86590,43282,22536,1,133.55,133.55,18,24.04,157.59
86591,43283,1965,2,271.77,543.54,5,27.18,570.72
86592,43283,17459,1,544.02,544.02,5,27.2,571.22
86593,43284,25869,3,277.87,833.61,18,150.05,983.66
86594,43285,5890,1,125.31,125.31,5,6.27,131.58
86595,43285,20167,3,98.18,294.54,18,53.02,347.56
86596,43285,5742,3,72.93,218.79,5,10.94,229.73
86597,43286,5515,2,88.64,177.28,5,8.86,186.14
86598,43286,899,3,633.78,1901.34,5,95.07,1996.41
86599,43286,12319,1,133.18,133.18,5,6.66,139.84
86600,43287,12058,2,216.38,432.76,5,21.64,454.4
86601,43287,24223,2,304.29,608.58,18,109.54,718.12
86602,43288,12946,3,278.27,834.81,5,41.74,876.55
86603,43288,19433,2,478.88,957.76,5,47.89,1005.65
86604,43289,19764,1,433.87,433.87,5,21.69,455.56
86605,43289,7359,1,201.67,201.67,5,10.08,211.75
86606,43290,9608,2,397.47,794.94,5,39.75,834.69
86607,43291,23335,1,280.0,280.0,18,50.4,330.4
86608,43291,26368,3,231.94,695.82,18,125.25,821.07
86609,43291,15616,1,345.75,345.75,5,17.29,363.04
86610,43292,20892,2,164.15,328.3,18,59.09,387.39
86611,43292,10785,2,130.83,261.66,5,13.08,274.74
86612,43292,24420,2,288.91,577.82,18,104.01,681.83
86613,43293,23589,1,233.34,233.34,18,42.0,275.34
86614,43293,18079,1,383.31,383.31,5,19.17,402.48
86615,43294,8978,1,417.6,417.6,5,20.88,438.48
86616,43294,6869,3,489.09,1467.27,5,73.36,1540.63
86617,43295,15185,3,357.94,1073.82,5,53.69,1127.51
86618,43295,25356,3,328.43,985.29,18,177.35,1162.64
86619,43295,8537,2,335.93,671.86,5,33.59,705.45
86620,43296,1924,1,521.76,521.76,5,26.09,547.85
86621,43297,24761,3,294.25,882.75,18,158.89,1041.64
86622,43297,20381,3,85.98,257.94,18,46.43,304.37
86623,43298,4829,3,81.64,244.92,5,12.25,257.17
86624,43298,20417,2,100.45,200.9,18,36.16,237.06
86625,43298,537,3,533.94,1601.82,5,80.09,1681.91
86626,43299,23925,3,294.09,882.27,18,158.81,1041.08
86627,43300,23625,2,209.07,418.14,18,75.27,493.41
86628,43301,15744,2,399.79,799.58,5,39.98,839.56
86629,43301,25295,3,198.92,596.76,18,107.42,704.18
86630,43302,5529,2,91.42,182.84,5,9.14,191.98
86631,43303,1156,1,429.62,429.62,5,21.48,451.1
86632,43303,486,2,272.4,544.8,5,27.24,572.04
86633,43303,15543,2,262.93,525.86,5,26.29,552.15
86634,43304,12604,1,126.73,126.73,5,6.34,133.07
86635,43304,1800,2,282.48,564.96,5,28.25,593.21
86636,43304,236,3,530.12,1590.36,5,79.52,1669.88
86637,43305,10714,1,249.54,249.54,5,12.48,262.02
86638,43305,8251,1,373.14,373.14,5,18.66,391.8
86639,43306,24205,1,321.74,321.74,18,57.91,379.65
86640,43306,10893,1,254.83,254.83,5,12.74,267.57
86641,43306,12931,1,251.49,251.49,5,12.57,264.06
86642,43306,23891,1,184.45,184.45,18,33.2,217.65
86643,43307,19541,2,328.93,657.86,5,32.89,690.75
86644,43308,23090,2,159.29,318.58,18,57.34,375.92
86645,43308,3171,1,519.88,519.88,5,25.99,545.87
86646,43309,12022,2,155.65,311.3,5,15.57,326.87
86647,43309,8460,1,239.53,239.53,5,11.98,251.51
86648,43310,1673,2,635.89,1271.78,5,63.59,1335.37
86649,43311,17115,3,546.65,1639.95,5,82.0,1721.95
86650,43312,20263,1,156.72,156.72,18,28.21,184.93
86651,43312,1464,3,528.66,1585.98,5,79.3,1665.28
86652,43313,11334,3,214.15,642.45,5,32.12,674.57
86653,43313,21702,3,201.61,604.83,18,108.87,713.7
86654,43313,17423,1,319.21,319.21,5,15.96,335.17
86655,43314,12630,3,183.24,549.72,5,27.49,577.21
86656,43314,15912,1,363.42,363.42,5,18.17,381.59
86657,43315,5401,2,116.39,232.78,5,11.64,244.42
86658,43316,11573,1,303.71,303.71,5,15.19,318.9
86659,43317,6025,3,97.69,293.07,5,14.65,307.72
86660,43317,23301,1,346.7,346.7,18,62.41,409.11
86661,43318,24457,3,153.54,460.62,18,82.91,543.53
86662,43319,14073,1,374.47,374.47,5,18.72,393.19
86663,43319,12603,1,238.28,238.28,5,11.91,250.19
86664,43319,22612,3,146.53,439.59,18,79.13,518.72
86665,43320,13607,3,449.45,1348.35,5,67.42,1415.77
86666,43320,23504,2,202.84,405.68,18,73.02,478.7
86667,43321,1315,3,402.08,1206.24,5,60.31,1266.55
86668,43321,25949,1,177.91,177.91,18,32.02,209.93
86669,43322,8778,3,438.71,1316.13,5,65.81,1381.94
86670,43323,22064,2,130.28,260.56,18,46.9,307.46
86671,43323,8136,2,386.79,773.58,5,38.68,812.26
86672,43324,20219,3,214.44,643.32,18,115.8,759.12
86673,43324,995,3,648.34,1945.02,5,97.25,2042.27
86674,43325,25005,2,225.52,451.04,18,81.19,532.23
86675,43325,6198,3,108.9,326.7,5,16.34,343.04
86676,43325,21300,2,115.33,230.66,18,41.52,272.18
86677,43326,6305,3,136.7,410.1,5,20.5,430.6
86678,43326,19210,3,356.43,1069.29,5,53.46,1122.75
86679,43327,24459,3,197.16,591.48,18,106.47,697.95
86680,43328,22794,2,210.55,421.1,18,75.8,496.9
86681,43329,87,3,529.63,1588.89,5,79.44,1668.33
86682,43329,23098,2,205.94,411.88,18,74.14,486.02
86683,43329,13358,2,266.55,533.1,5,26.66,559.75
86684,43330,10732,2,330.42,660.84,5,33.04,693.88
86685,43330,645,2,409.06,818.12,5,40.91,859.03
86686,43331,1710,2,304.94,609.88,5,30.49,640.37
86687,43331,2969,3,458.41,1375.23,5,68.76,1443.99
86688,43332,11034,3,221.64,664.92,5,33.25,698.17
86689,43332,1507,1,641.91,641.91,5,32.1,674.01
86690,43332,17364,3,487.37,1462.11,5,73.11,1535.22
86691,43333,22711,1,118.1,118.1,18,21.26,139.36
86692,43334,17319,2,354.4,708.8,5,35.44,744.24
86693,43334,17835,3,440.58,1321.74,5,66.09,1387.83
86694,43335,22198,3,182.24,546.72,18,98.41,645.13
86695,43335,13276,1,416.28,416.28,5,20.81,437.09
86696,43336,24485,3,286.8,860.4,18,154.87,1015.27
86697,43336,21385,2,81.13,162.26,18,29.21,191.47
86698,43336,12315,3,165.99,497.97,5,24.9,522.87
86699,43337,11116,2,334.14,668.28,5,33.41,701.69
86700,43337,12540,1,273.33,273.33,5,13.67,287.0
86701,43337,13266,2,272.03,544.06,5,27.2,571.26
86702,43338,21903,1,142.62,142.62,18,25.67,168.29
86703,43339,15036,1,393.19,393.19,5,19.66,412.85
86704,43340,7465,3,546.54,1639.62,5,81.98,1721.6
86705,43340,16899,3,466.97,1400.91,5,70.05,1470.96
86706,43341,5923,3,113.82,341.46,5,17.07,358.53
86707,43341,18464,3,547.91,1643.73,5,82.19,1725.92
86708,43342,85,2,420.35,840.7,5,42.04,882.74
86709,43342,8117,3,371.81,1115.43,5,55.77,1171.2
86710,43342,25948,1,271.59,271.59,18,48.89,320.48
86711,43342,5130,1,55.47,55.47,5,2.77,58.24
86712,43343,12710,1,276.99,276.99,5,13.85,290.84
86713,43344,183,2,508.52,1017.04,5,50.85,1067.89
86714,43344,3748,3,118.17,354.51,5,17.73,372.24
86715,43345,13663,1,462.06,462.06,5,23.1,485.16
86716,43345,13207,3,273.09,819.27,5,40.96,860.23
86717,43345,23407,1,298.47,298.47,18,53.72,352.19
86718,43346,16518,2,382.46,764.92,5,38.25,803.17
86719,43346,21700,2,165.63,331.26,18,59.63,390.89
86720,43346,23432,2,243.08,486.16,18,87.51,573.67
86721,43347,6965,1,425.8,425.8,5,21.29,447.09
86722,43348,8943,3,256.61,769.83,5,38.49,808.32
86723,43348,10438,2,175.23,350.46,5,17.52,367.98
86724,43349,15139,1,239.49,239.49,5,11.97,251.46
86725,43349,6777,3,298.01,894.03,5,44.7,938.73
86726,43349,838,1,470.89,470.89,5,23.54,494.43
86727,43350,1302,1,365.79,365.79,5,18.29,384.08
86728,43350,18897,3,313.63,940.89,5,47.04,987.93
86729,43351,24011,3,303.69,911.07,18,163.99,1075.06
86730,43351,21823,2,228.39,456.78,18,82.22,539.0
86731,43351,6029,1,82.56,82.56,5,4.13,86.69
86732,43352,13165,1,246.73,246.73,5,12.34,259.07
86733,43352,9484,3,386.13,1158.39,5,57.92,1216.31
86734,43353,14523,2,402.83,805.66,5,40.28,845.94
86735,43353,23263,3,216.09,648.27,18,116.69,764.96
86736,43354,13664,1,413.69,413.69,5,20.68,434.37
86737,43355,13320,1,474.07,474.07,5,23.7,497.77
86738,43355,17228,2,329.49,658.98,5,32.95,691.93
86739,43356,5986,3,94.17,282.51,5,14.13,296.64
86740,43356,25102,1,158.29,158.29,18,28.49,186.78
86741,43356,18893,1,279.11,279.11,5,13.96,293.07
86742,43357,16618,3,355.63,1066.89,5,53.34,1120.23
86743,43357,8091,2,378.45,756.9,5,37.84,794.75
86744,43357,15766,3,366.36,1099.08,5,54.95,1154.03
86745,43357,5475,2,76.52,153.04,5,7.65,160.69
86746,43358,12278,2,279.57,559.14,5,27.96,587.1
86747,43359,23506,1,344.47,344.47,18,62.0,406.47
86748,43359,5824,1,127.76,127.76,5,6.39,134.15
86749,43359,6668,1,438.97,438.97,5,21.95,460.92
86750,43360,11631,1,178.65,178.65,5,8.93,187.58
86751,43360,14641,3,254.77,764.31,5,38.22,802.53
86752,43361,12759,3,165.36,496.08,5,24.8,520.88
86753,43361,7834,3,419.77,1259.31,5,62.97,1322.28
86754,43362,24774,3,201.25,603.75,18,108.67,712.42
86755,43362,25781,3,264.85,794.55,18,143.02,937.57
86756,43362,10295,3,292.93,878.79,5,43.94,922.73
86757,43363,21308,1,153.91,153.91,18,27.7,181.61
86758,43364,12211,2,157.15,314.3,5,15.72,330.01
86759,43364,15302,2,243.52,487.04,5,24.35,511.39
86760,43365,24620,3,275.26,825.78,18,148.64,974.42
86761,43365,5555,1,55.36,55.36,5,2.77,58.13
86762,43365,5295,2,136.5,273.0,5,13.65,286.65
86763,43366,4966,2,128.66,257.32,5,12.87,270.19
86764,43366,26287,1,320.23,320.23,18,57.64,377.87
86765,43366,320,2,636.5,1273.0,5,63.65,1336.65
86766,43366,9313,1,506.53,506.53,5,25.33,531.86
86767,43367,11714,2,347.24,694.48,5,34.72,729.2
86768,43367,15524,3,353.37,1060.11,5,53.01,1113.12
86769,43367,14912,1,295.14,295.14,5,14.76,309.9
86770,43368,10227,2,234.53,469.06,5,23.45,492.51
86771,43368,20623,2,171.44,342.88,18,61.72,404.6
86772,43368,16381,1,338.76,338.76,5,16.94,355.7
86773,43368,22446,3,147.41,442.23,18,79.6,521.83
86774,43369,25823,3,211.58,634.74,18,114.25,748.99
86775,43370,13729,2,338.49,676.98,5,33.85,710.83
86776,43370,18273,2,349.77,699.54,5,34.98,734.52
86777,43370,2132,2,548.28,1096.56,5,54.83,1151.39
86778,43371,3967,2,73.06,146.12,5,7.31,153.43
86779,43371,13805,1,336.48,336.48,5,16.82,353.3
86780,43372,24418,2,199.85,399.7,18,71.95,471.65
86781,43372,21573,2,170.13,340.26,18,61.25,401.51
86782,43373,17468,1,349.22,349.22,5,17.46,366.68
86783,43374,11702,3,180.77,542.31,5,27.12,569.43
86784,43375,7987,2,216.24,432.48,5,21.62,454.1
86785,43376,13849,1,414.43,414.43,5,20.72,435.15
86786,43377,293,3,417.37,1252.11,5,62.61,1314.72
86787,43378,1525,1,482.63,482.63,5,24.13,506.76
86788,43379,15542,1,407.65,407.65,5,20.38,428.03
86789,43380,11928,3,132.06,396.18,5,19.81,415.99
86790,43381,18218,3,447.82,1343.46,5,67.17,1410.63
86791,43381,15454,1,420.29,420.29,5,21.01,441.3
86792,43382,11162,2,326.01,652.02,5,32.6,684.62
86793,43382,7307,3,220.77,662.31,5,33.12,695.43
86794,43382,7456,3,509.58,1528.74,5,76.44,1605.18
86795,43382,9947,3,184.77,554.31,5,27.72,582.03
86796,43383,4929,2,90.68,181.36,5,9.07,190.43
86797,43383,10877,1,201.01,201.01,5,10.05,211.06
86798,43384,7684,1,421.19,421.19,5,21.06,442.25
86799,43384,14464,1,322.87,322.87,5,16.14,339.01
86800,43384,104,3,588.33,1764.99,5,88.25,1853.24
86801,43385,12053,1,196.04,196.04,5,9.8,205.84
86802,43385,15963,1,420.75,420.75,5,21.04,441.79
86803,43385,11230,1,157.11,157.11,5,7.86,164.97
86804,43386,2147,2,344.67,689.34,5,34.47,723.81
86805,43387,17968,1,429.91,429.91,5,21.5,451.41
86806,43388,11271,2,261.46,522.92,5,26.15,549.07
86807,43389,19940,1,212.76,212.76,18,38.3,251.06
86808,43389,7875,2,427.32,854.64,5,42.73,897.37
86809,43390,2948,2,520.58,1041.16,5,52.06,1093.22
86810,43391,5284,1,121.72,121.72,5,6.09,127.81
86811,43391,12128,1,161.11,161.11,5,8.06,169.17
86812,43391,7241,2,378.65,757.3,5,37.87,795.16
86813,43392,25020,1,253.44,253.44,18,45.62,299.06
86814,43392,1906,3,251.21,753.63,5,37.68,791.31
86815,43392,20797,3,201.97,605.91,18,109.06,714.97
86816,43393,557,3,302.97,908.91,5,45.45,954.36
86817,43394,16145,2,416.57,833.14,5,41.66,874.8
86818,43395,9200,1,511.01,511.01,5,25.55,536.56
86819,43396,22772,1,165.23,165.23,18,29.74,194.97
86820,43396,284,2,347.33,694.66,5,34.73,729.39
86821,43396,9448,2,306.59,613.18,5,30.66,643.84
86822,43397,10777,3,159.68,479.04,5,23.95,502.99
86823,43397,1446,3,576.04,1728.12,5,86.41,1814.53
86824,43397,17699,3,511.75,1535.25,5,76.76,1612.01
86825,43398,14029,2,454.57,909.14,5,45.46,954.6
86826,43398,19776,3,451.28,1353.84,5,67.69,1421.53
86827,43398,11461,2,346.72,693.44,5,34.67,728.11
86828,43399,13599,1,221.38,221.38,5,11.07,232.45
86829,43399,20520,3,97.6,292.8,18,52.7,345.5
86830,43400,25702,3,251.78,755.34,18,135.96,891.3
86831,43400,4887,2,79.02,158.04,5,7.9,165.94
86832,43401,13403,3,455.26,1365.78,5,68.29,1434.07
86833,43401,19271,2,509.69,1019.38,5,50.97,1070.35
86834,43402,10415,3,130.24,390.72,5,19.54,410.26
86835,43403,11115,3,258.48,775.44,5,38.77,814.21
86836,43403,2461,1,401.24,401.24,5,20.06,421.3
86837,43403,23845,2,159.06,318.12,18,57.26,375.38
86838,43404,799,2,409.29,818.58,5,40.93,859.51
86839,43404,5100,1,141.7,141.7,5,7.08,148.78
86840,43404,4566,3,139.87,419.61,5,20.98,440.59
86841,43404,809,2,519.39,1038.78,5,51.94,1090.72
86842,43405,24258,3,195.48,586.44,18,105.56,692.0
86843,43406,7867,3,247.95,743.85,5,37.19,781.04
86844,43406,18236,2,253.78,507.56,5,25.38,532.94
86845,43406,21067,2,96.44,192.88,18,34.72,227.6
86846,43407,20136,3,175.36,526.08,18,94.69,620.77
86847,43407,25107,1,257.67,257.67,18,46.38,304.05
86848,43408,3445,3,55.06,165.18,5,8.26,173.44
86849,43409,17302,2,520.05,1040.1,5,52.0,1092.11
86850,43409,15412,3,427.28,1281.84,5,64.09,1345.93
86851,43410,936,1,260.8,260.8,5,13.04,273.84
86852,43410,14739,1,236.21,236.21,5,11.81,248.02
86853,43410,6618,3,250.16,750.48,5,37.52,788.0
86854,43411,19492,3,482.44,1447.32,5,72.37,1519.69
86855,43412,16628,1,401.97,401.97,5,20.1,422.07
86856,43412,18423,2,369.32,738.64,5,36.93,775.57
86857,43413,20362,1,202.74,202.74,18,36.49,239.23
86858,43413,2440,2,363.93,727.86,5,36.39,764.25
86859,43413,20882,3,187.54,562.62,18,101.27,663.89
86860,43414,20083,3,184.47,553.41,18,99.61,653.02
86861,43415,23399,3,238.75,716.25,18,128.92,845.17
86862,43415,26149,2,221.35,442.7,18,79.69,522.39
86863,43416,24331,1,259.28,259.28,18,46.67,305.95
86864,43416,15142,2,442.82,885.64,5,44.28,929.92
86865,43416,13486,2,392.65,785.3,5,39.27,824.56
86866,43417,13828,1,292.32,292.32,5,14.62,306.94
86867,43418,523,1,396.92,396.92,5,19.85,416.77
86868,43419,12145,1,289.77,289.77,5,14.49,304.26
86869,43419,14152,2,318.02,636.04,5,31.8,667.84
86870,43420,13843,3,327.72,983.16,5,49.16,1032.32
86871,43420,12123,1,191.49,191.49,5,9.57,201.06
86872,43421,1985,1,583.28,583.28,5,29.16,612.44
86873,43422,12106,3,170.51,511.53,5,25.58,537.11
86874,43422,23349,1,254.91,254.91,18,45.88,300.79
86875,43423,17033,2,329.15,658.3,5,32.91,691.21
86876,43424,2921,1,262.09,262.09,5,13.1,275.19
86877,43424,19630,1,368.69,368.69,5,18.43,387.12
86878,43424,19738,1,401.04,401.04,5,20.05,421.09
86879,43424,20456,3,180.04,540.12,18,97.22,637.34
86880,43425,22990,3,122.98,368.94,18,66.41,435.35
86881,43426,9623,1,393.18,393.18,5,19.66,412.84
86882,43426,22207,2,141.28,282.56,18,50.86,333.42
86883,43427,7248,1,544.35,544.35,5,27.22,571.57
86884,43427,16815,1,274.87,274.87,5,13.74,288.61
86885,43427,616,1,290.5,290.5,5,14.53,305.02
86886,43427,11373,3,258.13,774.39,5,38.72,813.11
86887,43428,17486,2,365.92,731.84,5,36.59,768.43
86888,43428,17246,3,406.11,1218.33,5,60.92,1279.25
86889,43428,17109,1,481.28,481.28,5,24.06,505.34
86890,43429,24251,1,239.6,239.6,18,43.13,282.73
86891,43429,16230,3,364.84,1094.52,5,54.73,1149.25
86892,43429,19512,3,541.52,1624.56,5,81.23,1705.79
86893,43430,11258,2,258.02,516.04,5,25.8,541.84
86894,43431,24374,3,206.44,619.32,18,111.48,730.8
86895,43431,1752,2,385.32,770.64,5,38.53,809.17
86896,43431,1890,2,476.16,952.32,5,47.62,999.94
86897,43431,15953,2,329.51,659.02,5,32.95,691.97
86898,43432,13114,3,344.78,1034.34,5,51.72,1086.06
86899,43432,7273,1,378.89,378.89,5,18.94,397.83
86900,43432,4400,2,52.94,105.88,5,5.29,111.17
86901,43433,13197,1,288.26,288.26,5,14.41,302.67
86902,43434,3422,3,74.76,224.28,5,11.21,235.49
86903,43434,11332,2,250.5,501.0,5,25.05,526.05
86904,43434,5481,3,117.59,352.77,5,17.64,370.41
86905,43434,17354,1,389.95,389.95,5,19.5,409.45
86906,43435,11762,3,212.4,637.2,5,31.86,669.06
86907,43435,18956,1,300.97,300.97,5,15.05,316.02
86908,43436,10069,1,250.83,250.83,5,12.54,263.37
86909,43436,26068,3,243.95,731.85,18,131.73,863.58
86910,43437,23991,1,201.13,201.13,18,36.2,237.33
86911,43437,596,3,611.83,1835.49,5,91.77,1927.26
86912,43437,17333,2,542.41,1084.82,5,54.24,1139.06
86913,43438,1941,2,416.11,832.22,5,41.61,873.83
86914,43438,26203,1,233.59,233.59,18,42.05,275.64
86915,43439,15040,1,267.08,267.08,5,13.35,280.43
86916,43439,18952,3,356.75,1070.25,5,53.51,1123.76
86917,43440,13462,1,441.45,441.45,5,22.07,463.52
86918,43440,18984,1,454.78,454.78,5,22.74,477.52
86919,43441,9864,2,467.83,935.66,5,46.78,982.44
86920,43441,18925,2,263.68,527.36,5,26.37,553.73
86921,43441,2240,3,296.79,890.37,5,44.52,934.89
86922,43442,4526,1,126.93,126.93,5,6.35,133.28
86923,43442,16039,3,334.39,1003.17,5,50.16,1053.33
86924,43443,7856,3,322.54,967.62,5,48.38,1016.0
86925,43443,6446,1,52.82,52.82,5,2.64,55.46
86926,43443,13832,1,365.23,365.23,5,18.26,383.49
86927,43444,17473,3,297.36,892.08,5,44.6,936.68
86928,43444,8883,1,450.26,450.26,5,22.51,472.77
86929,43444,5469,1,58.89,58.89,5,2.94,61.83
86930,43445,19499,1,378.91,378.91,5,18.95,397.86
86931,43446,21125,1,177.14,177.14,18,31.89,209.03
86932,43446,10601,2,220.62,441.24,5,22.06,463.3
86933,43446,12034,2,347.53,695.06,5,34.75,729.81
86934,43447,409,3,387.89,1163.67,5,58.18,1221.85
86935,43447,6271,1,72.33,72.33,5,3.62,75.95
86936,43448,10186,1,247.4,247.4,5,12.37,259.77
86937,43448,2464,1,378.2,378.2,5,18.91,397.11
86938,43449,14644,1,352.76,352.76,5,17.64,370.4
86939,43449,22524,3,139.25,417.75,18,75.19,492.94
86940,43450,3761,2,94.5,189.0,5,9.45,198.45
86941,43451,9597,3,534.59,1603.77,5,80.19,1683.96
86942,43451,4992,1,139.69,139.69,5,6.98,146.67
86943,43451,19970,1,238.61,238.61,18,42.95,281.56
86944,43452,4861,2,149.89,299.78,5,14.99,314.77
86945,43452,2804,3,505.38,1516.14,5,75.81,1591.95
86946,43453,7796,3,483.01,1449.03,5,72.45,1521.48
86947,43453,23594,2,268.21,536.42,18,96.56,632.98
86948,43453,5119,3,72.84,218.52,5,10.93,229.45
86949,43454,12530,2,331.87,663.74,5,33.19,696.93
86950,43455,18574,2,499.27,998.54,5,49.93,1048.47
86951,43455,8399,3,525.47,1576.41,5,78.82,1655.23
86952,43456,11287,2,154.16,308.32,5,15.42,323.74
86953,43456,5806,1,83.96,83.96,5,4.2,88.16
86954,43457,26125,1,161.22,161.22,18,29.02,190.24
86955,43457,14963,3,266.97,800.91,5,40.05,840.96
86956,43458,2126,1,432.01,432.01,5,21.6,453.61
86957,43459,22890,1,148.25,148.25,18,26.68,174.94
86958,43459,19516,2,392.01,784.02,5,39.2,823.22
86959,43460,8444,2,520.54,1041.08,5,52.05,1093.13
86960,43460,16358,3,226.27,678.81,5,33.94,712.75
86961,43460,17863,2,451.81,903.62,5,45.18,948.8
86962,43461,15381,3,415.22,1245.66,5,62.28,1307.94
86963,43462,6003,3,60.03,180.09,5,9.0,189.09
86964,43462,8538,2,469.98,939.96,5,47.0,986.96
86965,43463,3711,1,45.15,45.15,5,2.26,47.41
86966,43463,17846,3,298.6,895.8,5,44.79,940.59
86967,43464,1724,3,608.49,1825.47,5,91.27,1916.74
86968,43465,22813,3,91.22,273.66,18,49.26,322.92
86969,43465,12703,1,151.39,151.39,5,7.57,158.96
86970,43466,12706,3,250.89,752.67,5,37.63,790.3
86971,43466,18341,1,528.63,528.63,5,26.43,555.06
86972,43467,6919,1,227.17,227.17,5,11.36,238.53
86973,43467,14031,3,234.64,703.92,5,35.2,739.12
86974,43468,21353,2,231.3,462.6,18,83.27,545.87
86975,43468,995,3,648.34,1945.02,5,97.25,2042.27
86976,43469,2037,3,256.66,769.98,5,38.5,808.48
86977,43470,20736,3,165.24,495.72,18,89.23,584.95
86978,43470,11071,2,313.33,626.66,5,31.33,657.99
86979,43471,8403,2,291.83,583.66,5,29.18,612.84
86980,43472,17271,3,331.57,994.71,5,49.74,1044.45
86981,43473,13207,1,273.09,273.09,5,13.65,286.74
86982,43473,21073,3,196.93,590.79,18,106.34,697.13
86983,43473,513,1,635.5,635.5,5,31.78,667.27
86984,43474,20949,3,243.67,731.01,18,131.58,862.59
86985,43474,8081,1,395.33,395.33,5,19.77,415.1
86986,43475,17226,1,281.5,281.5,5,14.08,295.57
86987,43475,185,1,642.18,642.18,5,32.11,674.29
86988,43475,2826,2,549.96,1099.92,5,55.0,1154.92
86989,43476,20512,3,188.82,566.46,18,101.96,668.42
86990,43477,12894,1,314.09,314.09,5,15.7,329.79
86991,43478,8070,3,447.71,1343.13,5,67.16,1410.29
86992,43479,3047,3,286.99,860.97,5,43.05,904.02
86993,43480,13948,2,460.28,920.56,5,46.03,966.59
86994,43481,22741,3,139.95,419.85,18,75.57,495.42
86995,43482,14739,2,236.21,472.42,5,23.62,496.04
86996,43482,26087,1,326.84,326.84,18,58.83,385.67
86997,43483,2442,2,294.12,588.24,5,29.41,617.65
86998,43484,291,2,577.57,1155.14,5,57.76,1212.9
86999,43484,7892,3,464.91,1394.73,5,69.74,1464.47
87000,43485,18782,2,466.49,932.98,5,46.65,979.63
87001,43486,1146,2,377.75,755.5,5,37.77,793.27
87002,43486,11395,2,157.43,314.86,5,15.74,330.6
87003,43487,20373,2,173.06,346.12,18,62.3,408.42
87004,43487,17257,1,471.24,471.24,5,23.56,494.8
87005,43487,14602,1,234.24,234.24,5,11.71,245.95
87006,43488,13438,2,459.22,918.44,5,45.92,964.36
87007,43488,23802,3,281.26,843.78,18,151.88,995.66
87008,43488,25290,2,253.18,506.36,18,91.14,597.5
87009,43489,5788,1,86.29,86.29,5,4.31,90.6
87010,43489,4342,1,104.36,104.36,5,5.22,109.58
87011,43490,20679,3,102.88,308.64,18,55.56,364.2
87012,43490,20302,3,215.42,646.26,18,116.33,762.59
87013,43491,2676,3,559.82,1679.46,5,83.97,1763.43
87014,43492,2959,1,481.43,481.43,5,24.07,505.5
87015,43492,14511,3,381.74,1145.22,5,57.26,1202.48
87016,43492,8393,2,549.63,1099.26,5,54.96,1154.22
87017,43493,2451,1,480.08,480.08,5,24.0,504.08
87018,43493,19156,1,345.04,345.04,5,17.25,362.29
87019,43494,5883,2,149.77,299.54,5,14.98,314.52
87020,43494,23764,3,223.62,670.86,18,120.75,791.61
87021,43494,19113,1,300.65,300.65,5,15.03,315.68
87022,43495,24891,3,341.98,1025.94,18,184.67,1210.61
87023,43495,5747,3,119.58,358.74,5,17.94,376.68
87024,43496,24559,1,167.99,167.99,18,30.24,198.23
87025,43496,16659,3,319.58,958.74,5,47.94,1006.68
87026,43496,19860,1,202.27,202.27,18,36.41,238.68
87027,43497,20518,1,156.32,156.32,18,28.14,184.46
87028,43497,14095,3,399.97,1199.91,5,60.0,1259.91
87029,43497,23368,2,187.2,374.4,18,67.39,441.79
87030,43498,633,2,294.33,588.66,5,29.43,618.09
87031,43498,9910,2,200.37,400.74,5,20.04,420.78
87032,43499,5416,1,144.91,144.91,5,7.25,152.16
87033,43499,22629,1,177.62,177.62,18,31.97,209.59
87034,43499,5609,2,47.05,94.1,5,4.71,98.8
87035,43499,3287,3,340.22,1020.66,5,51.03,1071.69
87036,43500,25261,3,152.13,456.39,18,82.15,538.54
87037,43500,1045,3,274.07,822.21,5,41.11,863.32
87038,43501,13033,1,264.82,264.82,5,13.24,278.06
87039,43501,16373,1,328.09,328.09,5,16.4,344.49
