product_id,name,sku,category,subcategory,hsn_code,gst_rate,cost_price,selling_price,margin_percent,created_at
15927,Chilly Starters,CHI-STA-15927,Chinese & Oriental,Starters,2106,5,299.69,403.1,25.65,2023-03-05T00:00:00
15928,Schezwan Soups,CHI-SOU-15928,Chinese & Oriental,Soups,2106,5,186.17,258.23,27.91,2022-10-14T00:00:00
15929,Manchurian Noodles & Rice,CHI-NOO-15929,Chinese & Oriental,Noodles & Rice,2106,5,260.47,357.0,27.04,2022-08-23T00:00:00
15930,Schezwan Manchurian & Gravies,CHI-MAN-15930,Chinese & Oriental,Manchurian & Gravies,2106,5,312.2,398.39,21.63,2022-04-01T00:00:00
15931,Schezwan Starters,CHI-STA-15931,Chinese & Oriental,Starters,2106,5,226.46,301.56,24.9,2023-07-04T00:00:00
15932,Singapuri Soups,CHI-SOU-15932,Chinese & Oriental,Soups,2106,5,284.02,371.94,23.64,2022-10-14T00:00:00
15933,Chilly Starters,CHI-STA-15933,Chinese & Oriental,Starters,2106,5,338.83,468.53,27.68,2023-10-03T00:00:00
15934,Chilly Starters,CHI-STA-15934,Chinese & Oriental,Starters,2106,5,332.87,437.58,23.93,2022-02-24T00:00:00
15935,Singapuri Noodles & Rice,CHI-NOO-15935,Chinese & Oriental,Noodles & Rice,2106,5,171.47,243.53,29.59,2022-12-23T00:00:00
15936,Chilly Noodles & Rice,CHI-NOO-15936,Chinese & Oriental,Noodles & Rice,2106,5,263.68,364.03,27.57,2023-04-08T00:00:00
15937,Garlic Noodles & Rice,CHI-NOO-15937,Chinese & Oriental,Noodles & Rice,2106,5,236.62,306.41,22.78,2022-11-13T00:00:00
15938,Manchurian Noodles & Rice,CHI-NOO-15938,Chinese & Oriental,Noodles & Rice,2106,5,214.21,302.75,29.25,2023-09-14T00:00:00
15939,Chilly Starters,CHI-STA-15939,Chinese & Oriental,Starters,2106,5,226.67,309.93,26.86,2023-08-28T00:00:00
15940,Garlic Noodles & Rice,CHI-NOO-15940,Chinese & Oriental,Noodles & Rice,2106,5,201.09,258.97,22.35,2023-06-17T00:00:00
15941,Hakka Soups,CHI-SOU-15941,Chinese & Oriental,Soups,2106,5,273.37,379.84,28.03,2022-12-20T00:00:00
15942,Manchurian Noodles & Rice,CHI-NOO-15942,Chinese & Oriental,Noodles & Rice,2106,5,310.01,407.09,23.85,2022-03-13T00:00:00
15943,Schezwan Soups,CHI-SOU-15943,Chinese & Oriental,Soups,2106,5,244.43,306.19,20.17,2023-01-27T00:00:00
15944,Manchurian Noodles & Rice,CHI-NOO-15944,Chinese & Oriental,Noodles & Rice,2106,5,201.59,257.83,21.81,2022-08-12T00:00:00
15945,Singapuri Starters,CHI-STA-15945,Chinese & Oriental,Starters,2106,5,202.74,270.12,24.94,2022-11-14T00:00:00
15946,Manchurian Starters,CHI-STA-15946,Chinese & Oriental,Starters,2106,5,265.76,350.76,24.23,2023-10-25T00:00:00
15947,Garlic Manchurian & Gravies,CHI-MAN-15947,Chinese & Oriental,Manchurian & Gravies,2106,5,332.74,445.7,25.34,2023-09-14T00:00:00
15948,Garlic Noodles & Rice,CHI-NOO-15948,Chinese & Oriental,Noodles & Rice,2106,5,289.24,378.84,23.65,2022-06-04T00:00:00
15949,Chilly Starters,CHI-STA-15949,Chinese & Oriental,Starters,2106,5,334.88,451.36,25.81,2022-11-26T00:00:00
15950,Manchurian Manchurian & Gravies,CHI-MAN-15950,Chinese & Oriental,Manchurian & Gravies,2106,5,311.76,402.94,22.63,2022-01-28T00:00:00
15951,Schezwan Soups,CHI-SOU-15951,Chinese & Oriental,Soups,2106,5,341.43,458.84,25.59,2023-11-05T00:00:00
15952,Hakka Starters,CHI-STA-15952,Chinese & Oriental,Starters,2106,5,231.47,327.47,29.32,2023-05-27T00:00:00
15953,Schezwan Starters,CHI-STA-15953,Chinese & Oriental,Starters,2106,5,242.55,329.51,26.39,2022-10-25T00:00:00
15954,Hakka Starters,CHI-STA-15954,Chinese & Oriental,Starters,2106,5,248.69,325.27,23.54,2023-05-30T00:00:00
15955,Garlic Manchurian & Gravies,CHI-MAN-15955,Chinese & Oriental,Manchurian & Gravies,2106,5,266.61,362.43,26.44,2022-05-25T00:00:00
15956,Hakka Manchurian & Gravies,CHI-MAN-15956,Chinese & Oriental,Manchurian & Gravies,2106,5,332.61,430.92,22.81,2023-07-23T00:00:00
15957,Hakka Manchurian & Gravies,CHI-MAN-15957,Chinese & Oriental,Manchurian & Gravies,2106,5,327.62,419.17,21.84,2023-08-20T00:00:00
15958,Hakka Manchurian & Gravies,CHI-MAN-15958,Chinese & Oriental,Manchurian & Gravies,2106,5,175.38,229.6,23.61,2022-04-22T00:00:00
15959,Hakka Manchurian & Gravies,CHI-MAN-15959,Chinese & Oriental,Manchurian & Gravies,2106,5,254.27,322.93,21.26,2023-04-08T00:00:00
15960,Hakka Soups,CHI-SOU-15960,Chinese & Oriental,Soups,2106,5,331.83,452.95,26.74,2023-08-15T00:00:00
15961,Hakka Manchurian & Gravies,CHI-MAN-15961,Chinese & Oriental,Manchurian & Gravies,2106,5,193.52,243.7,20.59,2023-03-08T00:00:00
15962,Schezwan Noodles & Rice,CHI-NOO-15962,Chinese & Oriental,Noodles & Rice,2106,5,263.18,360.96,27.09,2023-04-20T00:00:00
15963,Schezwan Starters,CHI-STA-15963,Chinese & Oriental,Starters,2106,5,301.71,420.75,28.29,2022-03-18T00:00:00
15964,Manchurian Starters,CHI-STA-15964,Chinese & Oriental,Starters,2106,5,245.55,336.66,27.06,2022-07-28T00:00:00
15965,Garlic Soups,CHI-SOU-15965,Chinese & Oriental,Soups,2106,5,172.62,242.82,28.91,2023-04-21T00:00:00
15966,Garlic Manchurian & Gravies,CHI-MAN-15966,Chinese & Oriental,Manchurian & Gravies,2106,5,232.04,303.62,23.58,2022-07-01T00:00:00
15967,Chilly Manchurian & Gravies,CHI-MAN-15967,Chinese & Oriental,Manchurian & Gravies,2106,5,334.29,434.46,23.06,2022-08-05T00:00:00
15968,Garlic Noodles & Rice,CHI-NOO-15968,Chinese & Oriental,Noodles & Rice,2106,5,233.39,298.33,21.77,2023-07-08T00:00:00
15969,Schezwan Soups,CHI-SOU-15969,Chinese & Oriental,Soups,2106,5,287.72,378.5,23.98,2022-07-20T00:00:00
15970,Manchurian Noodles & Rice,CHI-NOO-15970,Chinese & Oriental,Noodles & Rice,2106,5,189.65,242.34,21.74,2022-07-22T00:00:00
15971,Hakka Noodles & Rice,CHI-NOO-15971,Chinese & Oriental,Noodles & Rice,2106,5,198.13,280.82,29.45,2022-11-25T00:00:00
15972,Singapuri Manchurian & Gravies,CHI-MAN-15972,Chinese & Oriental,Manchurian & Gravies,2106,5,297.62,381.38,21.96,2022-08-28T00:00:00
15973,Schezwan Soups,CHI-SOU-15973,Chinese & Oriental,Soups,2106,5,207.73,282.9,26.57,2023-07-13T00:00:00
15974,Singapuri Starters,CHI-STA-15974,Chinese & Oriental,Starters,2106,5,360.93,456.21,20.89,2022-09-04T00:00:00
15975,Schezwan Soups,CHI-SOU-15975,Chinese & Oriental,Soups,2106,5,291.78,391.28,25.43,2022-01-19T00:00:00
15976,Schezwan Starters,CHI-STA-15976,Chinese & Oriental,Starters,2106,5,174.08,242.71,28.28,2023-10-17T00:00:00
15977,Singapuri Manchurian & Gravies,CHI-MAN-15977,Chinese & Oriental,Manchurian & Gravies,2106,5,318.21,433.39,26.58,2023-09-24T00:00:00
15978,Hakka Soups,CHI-SOU-15978,Chinese & Oriental,Soups,2106,5,282.89,389.08,27.29,2022-05-21T00:00:00
15979,Hakka Noodles & Rice,CHI-NOO-15979,Chinese & Oriental,Noodles & Rice,2106,5,286.84,403.14,28.85,2022-05-05T00:00:00
15980,Garlic Soups,CHI-SOU-15980,Chinese & Oriental,Soups,2106,5,207.33,283.93,26.98,2022-11-20T00:00:00
15981,Singapuri Noodles & Rice,CHI-NOO-15981,Chinese & Oriental,Noodles & Rice,2106,5,225.06,304.27,26.03,2023-03-17T00:00:00
15982,Singapuri Starters,CHI-STA-15982,Chinese & Oriental,Starters,2106,5,315.51,449.19,29.76,2022-12-18T00:00:00
15983,Manchurian Soups,CHI-SOU-15983,Chinese & Oriental,Soups,2106,5,359.58,454.52,20.89,2022-03-21T00:00:00
15984,Schezwan Starters,CHI-STA-15984,Chinese & Oriental,Starters,2106,5,268.5,352.8,23.89,2023-11-22T00:00:00
15985,Manchurian Starters,CHI-STA-15985,Chinese & Oriental,Starters,2106,5,251.16,349.87,28.21,2023-01-03T00:00:00
15986,Chilly Starters,CHI-STA-15986,Chinese & Oriental,Starters,2106,5,318.42,402.78,20.94,2022-10-06T00:00:00
15987,Hakka Noodles & Rice,CHI-NOO-15987,Chinese & Oriental,Noodles & Rice,2106,5,297.78,376.86,20.98,2023-06-20T00:00:00
15988,Schezwan Manchurian & Gravies,CHI-MAN-15988,Chinese & Oriental,Manchurian & Gravies,2106,5,232.68,309.87,24.91,2023-01-09T00:00:00
15989,Schezwan Noodles & Rice,CHI-NOO-15989,Chinese & Oriental,Noodles & Rice,2106,5,185.54,253.61,26.84,2023-03-05T00:00:00
15990,Hakka Manchurian & Gravies,CHI-MAN-15990,Chinese & Oriental,Manchurian & Gravies,2106,5,361.66,477.65,24.28,2023-08-29T00:00:00
15991,Manchurian Manchurian & Gravies,CHI-MAN-15991,Chinese & Oriental,Manchurian & Gravies,2106,5,216.85,291.8,25.69,2023-06-25T00:00:00
15992,Manchurian Starters,CHI-STA-15992,Chinese & Oriental,Starters,2106,5,318.29,442.85,28.13,2022-12-22T00:00:00
15993,Singapuri Soups,CHI-SOU-15993,Chinese & Oriental,Soups,2106,5,334.32,447.65,25.32,2022-08-31T00:00:00
15994,Schezwan Noodles & Rice,CHI-NOO-15994,Chinese & Oriental,Noodles & Rice,2106,5,337.9,427.59,20.98,2022-03-15T00:00:00
15995,Singapuri Noodles & Rice,CHI-NOO-15995,Chinese & Oriental,Noodles & Rice,2106,5,185.62,242.87,23.57,2023-10-29T00:00:00
15996,Singapuri Noodles & Rice,CHI-NOO-15996,Chinese & Oriental,Noodles & Rice,2106,5,293.81,373.7,21.38,2022-05-26T00:00:00
15997,Chilly Starters,CHI-STA-15997,Chinese & Oriental,Starters,2106,5,219.46,291.49,24.71,2022-12-16T00:00:00
15998,Hakka Soups,CHI-SOU-15998,Chinese & Oriental,Soups,2106,5,273.48,378.11,27.67,2023-07-16T00:00:00
15999,Singapuri Starters,CHI-STA-15999,Chinese & Oriental,Starters,2106,5,261.34,331.75,21.22,2023-07-30T00:00:00
16000,Manchurian Manchurian & Gravies,CHI-MAN-16000,Chinese & Oriental,Manchurian & Gravies,2106,5,259.89,331.01,21.49,2022-08-23T00:00:00
16001,Singapuri Noodles & Rice,CHI-NOO-16001,Chinese & Oriental,Noodles & Rice,2106,5,198.66,269.33,26.24,2023-10-14T00:00:00
16002,Hakka Soups,CHI-SOU-16002,Chinese & Oriental,Soups,2106,5,317.95,425.76,25.32,2022-05-11T00:00:00
16003,Singapuri Soups,CHI-SOU-16003,Chinese & Oriental,Soups,2106,5,240.89,328.64,26.7,2022-02-13T00:00:00
16004,Hakka Soups,CHI-SOU-16004,Chinese & Oriental,Soups,2106,5,192.5,259.45,25.8,2022-11-21T00:00:00
16005,Schezwan Soups,CHI-SOU-16005,Chinese & Oriental,Soups,2106,5,245.16,310.87,21.14,2023-09-01T00:00:00
16006,Garlic Starters,CHI-STA-16006,Chinese & Oriental,Starters,2106,5,179.16,255.56,29.9,2022-11-19T00:00:00
16007,Chilly Noodles & Rice,CHI-NOO-16007,Chinese & Oriental,Noodles & Rice,2106,5,318.73,405.24,21.35,2022-12-30T00:00:00
16008,Chilly Starters,CHI-STA-16008,Chinese & Oriental,Starters,2106,5,320.97,420.23,23.62,2023-02-19T00:00:00
16009,Singapuri Manchurian & Gravies,CHI-MAN-16009,Chinese & Oriental,Manchurian & Gravies,2106,5,300.98,408.38,26.3,2023-07-04T00:00:00
16010,Chilly Soups,CHI-SOU-16010,Chinese & Oriental,Soups,2106,5,340.17,457.51,25.65,2022-01-05T00:00:00
16011,Manchurian Noodles & Rice,CHI-NOO-16011,Chinese & Oriental,Noodles & Rice,2106,5,343.61,477.92,28.1,2023-07-21T00:00:00
16012,Garlic Noodles & Rice,CHI-NOO-16012,Chinese & Oriental,Noodles & Rice,2106,5,211.4,269.91,21.68,2023-09-17T00:00:00
16013,Schezwan Noodles & Rice,CHI-NOO-16013,Chinese & Oriental,Noodles & Rice,2106,5,200.97,268.15,25.05,2023-05-26T00:00:00
16014,Schezwan Noodles & Rice,CHI-NOO-16014,Chinese & Oriental,Noodles & Rice,2106,5,225.11,298.27,24.53,2023-11-23T00:00:00
16015,Schezwan Starters,CHI-STA-16015,Chinese & Oriental,Starters,2106,5,210.07,291.08,27.83,2023-02-10T00:00:00
16016,Chilly Manchurian & Gravies,CHI-MAN-16016,Chinese & Oriental,Manchurian & Gravies,2106,5,310.03,431.49,28.15,2023-06-12T00:00:00
16017,Singapuri Soups,CHI-SOU-16017,Chinese & Oriental,Soups,2106,5,345.96,454.95,23.96,2023-07-19T00:00:00
16018,Chilly Starters,CHI-STA-16018,Chinese & Oriental,Starters,2106,5,186.52,259.92,28.24,2023-03-29T00:00:00
16019,Manchurian Noodles & Rice,CHI-NOO-16019,Chinese & Oriental,Noodles & Rice,2106,5,244.83,341.59,28.33,2023-11-11T00:00:00
16020,Garlic Manchurian & Gravies,CHI-MAN-16020,Chinese & Oriental,Manchurian & Gravies,2106,5,309.5,426.11,27.37,2023-04-01T00:00:00
16021,Chilly Soups,CHI-SOU-16021,Chinese & Oriental,Soups,2106,5,326.22,456.53,28.54,2022-05-16T00:00:00
16022,Manchurian Noodles & Rice,CHI-NOO-16022,Chinese & Oriental,Noodles & Rice,2106,5,300.16,396.44,24.29,2023-01-22T00:00:00
16023,Garlic Manchurian & Gravies,CHI-MAN-16023,Chinese & Oriental,Manchurian & Gravies,2106,5,204.33,262.32,22.11,2022-07-12T00:00:00
16024,Garlic Manchurian & Gravies,CHI-MAN-16024,Chinese & Oriental,Manchurian & Gravies,2106,5,236.27,320.65,26.32,2022-05-17T00:00:00
16025,Chilly Soups,CHI-SOU-16025,Chinese & Oriental,Soups,2106,5,332.52,421.09,21.03,2022-01-07T00:00:00
16026,Schezwan Manchurian & Gravies,CHI-MAN-16026,Chinese & Oriental,Manchurian & Gravies,2106,5,373.76,470.96,20.64,2023-11-29T00:00:00
16027,Schezwan Soups,CHI-SOU-16027,Chinese & Oriental,Soups,2106,5,167.09,233.8,28.53,2022-12-24T00:00:00
16028,Chilly Starters,CHI-STA-16028,Chinese & Oriental,Starters,2106,5,284.63,366.57,22.35,2022-07-03T00:00:00
16029,Singapuri Noodles & Rice,CHI-NOO-16029,Chinese & Oriental,Noodles & Rice,2106,5,341.76,441.3,22.56,2023-02-22T00:00:00
16030,Singapuri Soups,CHI-SOU-16030,Chinese & Oriental,Soups,2106,5,215.81,294.73,26.78,2022-10-20T00:00:00
16031,Singapuri Soups,CHI-SOU-16031,Chinese & Oriental,Soups,2106,5,287.97,392.65,26.66,2022-10-04T00:00:00
16032,Hakka Starters,CHI-STA-16032,Chinese & Oriental,Starters,2106,5,294.3,392.71,25.06,2022-02-08T00:00:00
16033,Manchurian Noodles & Rice,CHI-NOO-16033,Chinese & Oriental,Noodles & Rice,2106,5,312.79,427.74,26.87,2023-04-03T00:00:00
16034,Garlic Starters,CHI-STA-16034,Chinese & Oriental,Starters,2106,5,256.07,326.12,21.48,2023-07-11T00:00:00
16035,Singapuri Soups,CHI-SOU-16035,Chinese & Oriental,Soups,2106,5,214.78,278.69,22.93,2022-12-26T00:00:00
16036,Garlic Soups,CHI-SOU-16036,Chinese & Oriental,Soups,2106,5,306.73,419.65,26.91,2022-03-03T00:00:00
16037,Schezwan Manchurian & Gravies,CHI-MAN-16037,Chinese & Oriental,Manchurian & Gravies,2106,5,305.96,419.76,27.11,2023-01-31T00:00:00
16038,Chilly Noodles & Rice,CHI-NOO-16038,Chinese & Oriental,Noodles & Rice,2106,5,220.71,303.29,27.23,2022-02-18T00:00:00
16039,Hakka Manchurian & Gravies,CHI-MAN-16039,Chinese & Oriental,Manchurian & Gravies,2106,5,235.42,334.39,29.6,2022-08-07T00:00:00
16040,Manchurian Manchurian & Gravies,CHI-MAN-16040,Chinese & Oriental,Manchurian & Gravies,2106,5,269.75,380.87,29.18,2022-06-26T00:00:00
16041,Manchurian Soups,CHI-SOU-16041,Chinese & Oriental,Soups,2106,5,206.96,290.58,28.78,2022-01-19T00:00:00
16042,Hakka Starters,CHI-STA-16042,Chinese & Oriental,Starters,2106,5,198.34,256.56,22.69,2022-12-30T00:00:00
16043,Singapuri Starters,CHI-STA-16043,Chinese & Oriental,Starters,2106,5,266.6,361.6,26.27,2022-05-06T00:00:00
16044,Chilly Soups,CHI-SOU-16044,Chinese & Oriental,Soups,2106,5,250.36,353.87,29.25,2023-01-13T00:00:00
16045,Schezwan Manchurian & Gravies,CHI-MAN-16045,Chinese & Oriental,Manchurian & Gravies,2106,5,335.28,435.62,23.03,2022-03-20T00:00:00
16046,Manchurian Starters,CHI-STA-16046,Chinese & Oriental,Starters,2106,5,294.09,374.84,21.54,2022-09-07T00:00:00
16047,Garlic Soups,CHI-SOU-16047,Chinese & Oriental,Soups,2106,5,286.44,366.71,21.89,2022-08-13T00:00:00
16048,Garlic Manchurian & Gravies,CHI-MAN-16048,Chinese & Oriental,Manchurian & Gravies,2106,5,292.68,416.33,29.7,2023-01-27T00:00:00
16049,Garlic Soups,CHI-SOU-16049,Chinese & Oriental,Soups,2106,5,177.35,231.41,23.36,2023-06-27T00:00:00
16050,Chilly Soups,CHI-SOU-16050,Chinese & Oriental,Soups,2106,5,292.47,409.39,28.56,2023-03-16T00:00:00
16051,Singapuri Starters,CHI-STA-16051,Chinese & Oriental,Starters,2106,5,332.0,426.88,22.23,2023-04-03T00:00:00
16052,Hakka Manchurian & Gravies,CHI-MAN-16052,Chinese & Oriental,Manchurian & Gravies,2106,5,316.59,422.13,25.0,2022-03-26T00:00:00
16053,Garlic Soups,CHI-SOU-16053,Chinese & Oriental,Soups,2106,5,217.34,296.87,26.79,2023-06-17T00:00:00
16054,Manchurian Starters,CHI-STA-16054,Chinese & Oriental,Starters,2106,5,225.16,307.75,26.84,2023-05-26T00:00:00
16055,Garlic Manchurian & Gravies,CHI-MAN-16055,Chinese & Oriental,Manchurian & Gravies,2106,5,294.27,380.21,22.6,2023-07-12T00:00:00
16056,Singapuri Manchurian & Gravies,CHI-MAN-16056,Chinese & Oriental,Manchurian & Gravies,2106,5,355.57,462.39,23.1,2023-07-17T00:00:00
16057,Manchurian Starters,CHI-STA-16057,Chinese & Oriental,Starters,2106,5,194.21,273.72,29.05,2023-10-05T00:00:00
16058,Hakka Manchurian & Gravies,CHI-MAN-16058,Chinese & Oriental,Manchurian & Gravies,2106,5,342.94,436.45,21.43,2022-07-14T00:00:00
16059,Garlic Manchurian & Gravies,CHI-MAN-16059,Chinese & Oriental,Manchurian & Gravies,2106,5,291.93,375.95,22.35,2022-07-29T00:00:00
16060,Garlic Noodles & Rice,CHI-NOO-16060,Chinese & Oriental,Noodles & Rice,2106,5,339.27,464.38,26.94,2022-02-28T00:00:00
16061,Garlic Manchurian & Gravies,CHI-MAN-16061,Chinese & Oriental,Manchurian & Gravies,2106,5,315.71,430.02,26.58,2022-10-08T00:00:00
16062,Manchurian Starters,CHI-STA-16062,Chinese & Oriental,Starters,2106,5,178.78,224.51,20.37,2023-01-07T00:00:00
16063,Manchurian Soups,CHI-SOU-16063,Chinese & Oriental,Soups,2106,5,296.17,374.92,21.0,2022-08-07T00:00:00
16064,Singapuri Manchurian & Gravies,CHI-MAN-16064,Chinese & Oriental,Manchurian & Gravies,2106,5,206.63,271.17,23.8,2023-06-18T00:00:00
16065,Garlic Starters,CHI-STA-16065,Chinese & Oriental,Starters,2106,5,272.52,357.39,23.75,2022-02-04T00:00:00
16066,Garlic Starters,CHI-STA-16066,Chinese & Oriental,Starters,2106,5,210.07,286.04,26.56,2022-07-08T00:00:00
16067,Chilly Manchurian & Gravies,CHI-MAN-16067,Chinese & Oriental,Manchurian & Gravies,2106,5,323.71,408.76,20.81,2022-04-17T00:00:00
16068,Singapuri Starters,CHI-STA-16068,Chinese & Oriental,Starters,2106,5,331.88,437.54,24.15,2023-05-17T00:00:00
16069,Garlic Manchurian & Gravies,CHI-MAN-16069,Chinese & Oriental,Manchurian & Gravies,2106,5,176.17,233.45,24.54,2023-05-14T00:00:00
16070,Chilly Starters,CHI-STA-16070,Chinese & Oriental,Starters,2106,5,241.59,320.21,24.55,2022-01-07T00:00:00
16071,Manchurian Starters,CHI-STA-16071,Chinese & Oriental,Starters,2106,5,203.56,285.27,28.64,2023-11-08T00:00:00
16072,Manchurian Noodles & Rice,CHI-NOO-16072,Chinese & Oriental,Noodles & Rice,2106,5,224.76,291.66,22.94,2023-08-29T00:00:00
16073,Singapuri Soups,CHI-SOU-16073,Chinese & Oriental,Soups,2106,5,220.21,279.39,21.18,2023-02-17T00:00:00
16074,Hakka Soups,CHI-SOU-16074,Chinese & Oriental,Soups,2106,5,298.09,410.47,27.38,2022-10-07T00:00:00
16075,Garlic Manchurian & Gravies,CHI-MAN-16075,Chinese & Oriental,Manchurian & Gravies,2106,5,234.07,314.5,25.57,2023-09-25T00:00:00
16076,Singapuri Noodles & Rice,CHI-NOO-16076,Chinese & Oriental,Noodles & Rice,2106,5,232.87,298.63,22.02,2023-04-13T00:00:00
16077,Singapuri Manchurian & Gravies,CHI-MAN-16077,Chinese & Oriental,Manchurian & Gravies,2106,5,212.39,302.4,29.77,2023-01-23T00:00:00
16078,Manchurian Starters,CHI-STA-16078,Chinese & Oriental,Starters,2106,5,269.77,349.96,22.91,2023-10-10T00:00:00
16079,Hakka Soups,CHI-SOU-16079,Chinese & Oriental,Soups,2106,5,180.05,228.39,21.17,2023-10-30T00:00:00
16080,Schezwan Noodles & Rice,CHI-NOO-16080,Chinese & Oriental,Noodles & Rice,2106,5,177.18,249.46,28.97,2023-10-11T00:00:00
16081,Schezwan Manchurian & Gravies,CHI-MAN-16081,Chinese & Oriental,Manchurian & Gravies,2106,5,189.54,257.47,26.38,2022-07-02T00:00:00
16082,Singapuri Soups,CHI-SOU-16082,Chinese & Oriental,Soups,2106,5,175.84,231.44,24.02,2022-10-26T00:00:00
16083,Hakka Starters,CHI-STA-16083,Chinese & Oriental,Starters,2106,5,283.08,387.08,26.87,2022-03-06T00:00:00
16084,Singapuri Noodles & Rice,CHI-NOO-16084,Chinese & Oriental,Noodles & Rice,2106,5,162.07,228.11,28.95,2022-05-27T00:00:00
16085,Manchurian Manchurian & Gravies,CHI-MAN-16085,Chinese & Oriental,Manchurian & Gravies,2106,5,186.0,262.53,29.15,2023-07-12T00:00:00
16086,Chilly Noodles & Rice,CHI-NOO-16086,Chinese & Oriental,Noodles & Rice,2106,5,177.82,230.45,22.84,2023-08-02T00:00:00
16087,Manchurian Noodles & Rice,CHI-NOO-16087,Chinese & Oriental,Noodles & Rice,2106,5,284.79,366.65,22.33,2022-04-17T00:00:00
16088,Chilly Soups,CHI-SOU-16088,Chinese & Oriental,Soups,2106,5,334.7,461.57,27.49,2023-05-30T00:00:00
16089,Schezwan Soups,CHI-SOU-16089,Chinese & Oriental,Soups,2106,5,275.78,358.56,23.09,2023-04-30T00:00:00
16090,Schezwan Starters,CHI-STA-16090,Chinese & Oriental,Starters,2106,5,167.51,222.88,24.84,2023-02-27T00:00:00
16091,Hakka Manchurian & Gravies,CHI-MAN-16091,Chinese & Oriental,Manchurian & Gravies,2106,5,224.34,308.97,27.39,2023-11-24T00:00:00
16092,Manchurian Noodles & Rice,CHI-NOO-16092,Chinese & Oriental,Noodles & Rice,2106,5,314.09,393.9,20.26,2023-08-10T00:00:00
16093,Manchurian Noodles & Rice,CHI-NOO-16093,Chinese & Oriental,Noodles & Rice,2106,5,310.41,414.28,25.07,2023-02-15T00:00:00
16094,Chilly Manchurian & Gravies,CHI-MAN-16094,Chinese & Oriental,Manchurian & Gravies,2106,5,266.8,351.47,24.09,2022-08-25T00:00:00
16095,Chilly Noodles & Rice,CHI-NOO-16095,Chinese & Oriental,Noodles & Rice,2106,5,308.11,401.85,23.33,2022-04-18T00:00:00
16096,Schezwan Starters,CHI-STA-16096,Chinese & Oriental,Starters,2106,5,253.05,325.37,22.23,2023-09-12T00:00:00
16097,Singapuri Soups,CHI-SOU-16097,Chinese & Oriental,Soups,2106,5,290.63,393.31,26.11,2022-10-26T00:00:00
16098,Hakka Noodles & Rice,CHI-NOO-16098,Chinese & Oriental,Noodles & Rice,2106,5,240.69,333.22,27.77,2023-09-11T00:00:00
16099,Garlic Noodles & Rice,CHI-NOO-16099,Chinese & Oriental,Noodles & Rice,2106,5,353.34,470.91,24.97,2022-02-14T00:00:00
16100,Chilly Soups,CHI-SOU-16100,Chinese & Oriental,Soups,2106,5,282.69,361.2,21.74,2023-02-06T00:00:00
16101,Garlic Manchurian & Gravies,CHI-MAN-16101,Chinese & Oriental,Manchurian & Gravies,2106,5,289.73,385.98,24.94,2023-01-10T00:00:00
16102,Chilly Starters,CHI-STA-16102,Chinese & Oriental,Starters,2106,5,238.35,331.86,28.18,2022-09-22T00:00:00
16103,Manchurian Noodles & Rice,CHI-NOO-16103,Chinese & Oriental,Noodles & Rice,2106,5,244.85,334.33,26.76,2022-06-28T00:00:00
16104,Manchurian Manchurian & Gravies,CHI-MAN-16104,Chinese & Oriental,Manchurian & Gravies,2106,5,186.29,264.98,29.7,2022-12-13T00:00:00
16105,Schezwan Manchurian & Gravies,CHI-MAN-16105,Chinese & Oriental,Manchurian & Gravies,2106,5,246.7,327.39,24.65,2023-05-12T00:00:00
16106,Manchurian Starters,CHI-STA-16106,Chinese & Oriental,Starters,2106,5,204.18,266.22,23.3,2023-01-21T00:00:00
16107,Hakka Soups,CHI-SOU-16107,Chinese & Oriental,Soups,2106,5,304.64,390.59,22.01,2023-10-30T00:00:00
16108,Hakka Noodles & Rice,CHI-NOO-16108,Chinese & Oriental,Noodles & Rice,2106,5,267.23,337.12,20.73,2022-12-27T00:00:00
16109,Manchurian Manchurian & Gravies,CHI-MAN-16109,Chinese & Oriental,Manchurian & Gravies,2106,5,166.32,222.22,25.16,2023-02-03T00:00:00
16110,Hakka Starters,CHI-STA-16110,Chinese & Oriental,Starters,2106,5,203.94,285.0,28.44,2023-11-26T00:00:00
16111,Garlic Manchurian & Gravies,CHI-MAN-16111,Chinese & Oriental,Manchurian & Gravies,2106,5,267.81,374.08,28.41,2022-08-02T00:00:00
16112,Singapuri Starters,CHI-STA-16112,Chinese & Oriental,Starters,2106,5,205.79,287.82,28.5,2022-01-09T00:00:00
16113,Schezwan Soups,CHI-SOU-16113,Chinese & Oriental,Soups,2106,5,287.19,396.42,27.55,2022-02-06T00:00:00
16114,Chilly Soups,CHI-SOU-16114,Chinese & Oriental,Soups,2106,5,349.94,478.92,26.93,2022-06-16T00:00:00
16115,Hakka Manchurian & Gravies,CHI-MAN-16115,Chinese & Oriental,Manchurian & Gravies,2106,5,329.77,450.18,26.75,2023-07-06T00:00:00
16116,Garlic Manchurian & Gravies,CHI-MAN-16116,Chinese & Oriental,Manchurian & Gravies,2106,5,170.75,221.86,23.04,2023-08-27T00:00:00
16117,Schezwan Noodles & Rice,CHI-NOO-16117,Chinese & Oriental,Noodles & Rice,2106,5,192.46,248.6,22.58,2023-06-13T00:00:00
16118,Singapuri Soups,CHI-SOU-16118,Chinese & Oriental,Soups,2106,5,283.42,377.26,24.87,2022-11-20T00:00:00
16119,Manchurian Soups,CHI-SOU-16119,Chinese & Oriental,Soups,2106,5,271.88,384.16,29.23,2023-09-04T00:00:00
