customer_id,customer_city,customer_state
CUST_01734,Mumbai,WB
CUST_01735,Ahmedabad,RJ
CUST_01736,Kolkata,TN
CUST_01737,Pune,WB
CUST_01738,Pune,DL
CUST_01739,Bangalore,TG
CUST_01740,Ahmedabad,WB
CUST_01741,Delhi,KA
CUST_01742,Delhi,TN
CUST_01743,Bangalore,GJ
CUST_01744,Hyderabad,TG
CUST_01745,Delhi,DL
CUST_01746,Chennai,GJ
CUST_01747,Mumbai,WB
CUST_01748,Pune,GJ
CUST_01749,Pune,GJ
CUST_01750,Chennai,TN
CUST_01751,Ahmedabad,RJ
CUST_01752,Delhi,GJ
CUST_01753,Pune,GJ
CUST_01754,Kolkata,TG
CUST_01755,Ahmedabad,RJ
CUST_01756,Mumbai,TN
CUST_01757,Mumbai,DL
CUST_01758,Pune,WB
CUST_01759,Bangalore,TN
CUST_01760,Ahmedabad,TN
CUST_01761,Pune,MH
CUST_01762,Bangalore,TN
CUST_01763,Pune,RJ
CUST_01764,Kolkata,MH
CUST_01765,Ahmedabad,WB
CUST_01766,Hyderabad,GJ
CUST_01767,Mumbai,TG
CUST_01768,Pune,TG
CUST_01769,Kolkata,WB
CUST_01770,Bangalore,WB
CUST_01771,Bangalore,RJ
CUST_01772,Mumbai,KA
CUST_01773,Chennai,GJ
CUST_01774,Pune,WB
CUST_01775,Ahmedabad,TN
CUST_01776,Delhi,RJ
CUST_01777,Bangalore,TG
CUST_01778,Ahmedabad,DL
CUST_01779,Ahmedabad,RJ
CUST_01780,Hyderabad,TG
CUST_01781,Ahmedabad,MH
CUST_01782,Ahmedabad,RJ
CUST_01783,Hyderabad,TG
CUST_01784,Bangalore,KA
CUST_01785,Ahmedabad,RJ
CUST_01786,Chennai,RJ
CUST_01787,Chennai,GJ
CUST_01788,Kolkata,WB
CUST_01789,Hyderabad,GJ
CUST_01790,Kolkata,RJ
CUST_01791,Hyderabad,WB
CUST_01792,Pune,TG
CUST_01793,Pune,DL
CUST_01794,Ahmedabad,DL
CUST_01795,Delhi,RJ
CUST_01796,Pune,KA
CUST_01797,Delhi,MH
CUST_01798,Pune,TG
CUST_01799,Mumbai,WB
CUST_01800,Pune,RJ
CUST_01801,Kolkata,TG
CUST_01802,Bangalore,RJ
CUST_01803,Ahmedabad,KA
CUST_01804,Kolkata,TN
CUST_01805,Bangalore,TN
CUST_01806,Chennai,KA
CUST_01807,Kolkata,WB
CUST_01808,Chennai,GJ
CUST_01809,Delhi,KA
CUST_01810,Delhi,RJ
CUST_01811,Mumbai,WB
CUST_01812,Pune,DL
CUST_01813,Kolkata,KA
CUST_01814,Chennai,WB
CUST_01815,Bangalore,KA
CUST_01816,Delhi,KA
CUST_01817,Pune,GJ
CUST_01818,Delhi,GJ
CUST_01819,Bangalore,RJ
CUST_01820,Pune,WB
CUST_01821,Pune,WB
CUST_01822,Chennai,MH
CUST_01823,Chennai,KA
CUST_01824,Kolkata,TN
CUST_01825,Kolkata,KA
CUST_01826,Hyderabad,KA
CUST_01827,Ahmedabad,WB
CUST_01828,Hyderabad,KA
CUST_01829,Mumbai,TG
CUST_01830,Delhi,KA
CUST_01831,Kolkata,TG
CUST_01832,Chennai,GJ
CUST_01833,Bangalore,TN
CUST_01834,Chennai,RJ
CUST_01835,Delhi,WB
CUST_01836,Hyderabad,KA
CUST_01837,Chennai,TG
CUST_01838,Ahmedabad,TG
CUST_01839,Mumbai,GJ
CUST_01840,Delhi,TG
CUST_01841,Hyderabad,RJ
CUST_01842,Ahmedabad,DL
CUST_01843,Bangalore,MH
CUST_01844,Hyderabad,RJ
CUST_01845,Pune,TN
CUST_01846,Ahmedabad,RJ
CUST_01847,Ahmedabad,GJ
CUST_01848,Mumbai,GJ
CUST_01849,Delhi,RJ
CUST_01850,Bangalore,KA
CUST_01851,Mumbai,DL
CUST_01852,Hyderabad,KA
CUST_01853,Mumbai,KA
CUST_01854,Ahmedabad,RJ
CUST_01855,Delhi,WB
CUST_01856,Kolkata,WB
CUST_01857,Mumbai,WB
CUST_01858,Pune,DL
CUST_01859,Mumbai,KA
CUST_01860,Hyderabad,MH
CUST_01861,Hyderabad,TN
CUST_01862,Bangalore,WB
CUST_01863,Hyderabad,WB
CUST_01864,Chennai,GJ
CUST_01865,Delhi,KA
CUST_01866,Delhi,KA
CUST_01867,Kolkata,DL
CUST_01868,Kolkata,DL
CUST_01869,Delhi,WB
CUST_01870,Pune,KA
CUST_01871,Kolkata,MH
CUST_01872,Bangalore,TN
CUST_01873,Hyderabad,RJ
CUST_01874,Delhi,KA
CUST_01875,Ahmedabad,GJ
CUST_01876,Kolkata,RJ
CUST_01877,Delhi,KA
CUST_01878,Chennai,TG
CUST_01879,Mumbai,DL
CUST_01880,Hyderabad,GJ
CUST_01881,Delhi,TN
CUST_01882,Mumbai,WB
CUST_01883,Kolkata,GJ
CUST_01884,Mumbai,KA
CUST_01885,Hyderabad,WB
CUST_01886,Delhi,KA
CUST_01887,Chennai,WB
CUST_01888,Pune,TN
CUST_01889,Kolkata,DL
CUST_01890,Delhi,TN
CUST_01891,Hyderabad,TG
CUST_01892,Kolkata,MH
CUST_01893,Bangalore,DL
CUST_01894,Mumbai,TN
CUST_01895,Pune,TG
CUST_01896,Hyderabad,MH
CUST_01897,Bangalore,TG
CUST_01898,Ahmedabad,KA
CUST_01899,Delhi,RJ
CUST_01900,Chennai,KA
CUST_01901,Kolkata,WB
CUST_01902,Mumbai,DL
CUST_01903,Kolkata,KA
CUST_01904,Pune,GJ
CUST_01905,Delhi,TG
CUST_01906,Kolkata,DL
CUST_01907,Mumbai,RJ
CUST_01908,Delhi,GJ
CUST_01909,Kolkata,KA
CUST_01910,Chennai,WB
CUST_01911,Hyderabad,TN
CUST_01912,Delhi,WB
CUST_01913,Hyderabad,GJ
CUST_01914,Ahmedabad,MH
CUST_01915,Delhi,KA
CUST_01916,Chennai,GJ
CUST_01917,Hyderabad,MH
CUST_01918,Bangalore,MH
CUST_01919,Mumbai,TG
CUST_01920,Bangalore,DL
CUST_01921,Kolkata,TG
CUST_01922,Chennai,KA
CUST_01923,Bangalore,MH
CUST_01924,Delhi,RJ
CUST_01925,Kolkata,GJ
CUST_01926,Kolkata,TN
CUST_01927,Bangalore,MH
CUST_01928,Ahmedabad,GJ
CUST_01929,Bangalore,RJ
CUST_01930,Ahmedabad,TN
CUST_01931,Chennai,TG
CUST_01932,Mumbai,TG
CUST_01933,Bangalore,DL
CUST_01934,Pune,GJ
CUST_01935,Ahmedabad,MH
CUST_01936,Bangalore,WB
CUST_01937,Hyderabad,TG
CUST_01938,Delhi,TG
CUST_01939,Pune,DL
CUST_01940,Pune,TN
CUST_01941,Ahmedabad,DL
CUST_01942,Hyderabad,RJ
CUST_01943,Hyderabad,MH
CUST_01944,Kolkata,GJ
CUST_01945,Ahmedabad,KA
CUST_01946,Mumbai,KA
CUST_01947,Delhi,GJ
CUST_01948,Chennai,TN
CUST_01949,Pune,RJ
CUST_01950,Chennai,TG
CUST_01951,Bangalore,TN
CUST_01952,Bangalore,TG
CUST_01953,Chennai,TG
CUST_01954,Bangalore,KA
CUST_01955,Mumbai,TN
CUST_01956,Hyderabad,RJ
CUST_01957,Bangalore,DL
CUST_01958,Kolkata,TG
CUST_01959,Bangalore,WB
CUST_01960,Delhi,WB
CUST_01961,Mumbai,DL
CUST_01962,Delhi,WB
CUST_01963,Delhi,MH
CUST_01964,Kolkata,TG
CUST_01965,Mumbai,DL
CUST_01966,Mumbai,TN
CUST_01967,Ahmedabad,TG
CUST_01968,Mumbai,DL
CUST_01969,Mumbai,KA
CUST_01970,Mumbai,RJ
CUST_01971,Kolkata,TN
CUST_01972,Bangalore,RJ
CUST_01973,Ahmedabad,KA
CUST_01974,Delhi,TG
CUST_01975,Mumbai,TN
CUST_01976,Pune,RJ
CUST_01977,Bangalore,WB
CUST_01978,Bangalore,RJ
CUST_01979,Delhi,DL
CUST_01980,Kolkata,TG
CUST_01981,Chennai,MH
CUST_01982,Chennai,RJ
CUST_01983,Bangalore,TN
CUST_01984,Hyderabad,TN
CUST_01985,Hyderabad,GJ
CUST_01986,Delhi,RJ
CUST_01987,Chennai,TG
CUST_01988,Bangalore,TG
CUST_01989,Kolkata,KA
CUST_01990,Chennai,GJ
CUST_01991,Bangalore,RJ
CUST_01992,Bangalore,WB
CUST_01993,Mumbai,KA
CUST_01994,Kolkata,GJ
CUST_01995,Mumbai,RJ
CUST_01996,Delhi,RJ
CUST_01997,Mumbai,KA
CUST_01998,Pune,WB
CUST_01999,Mumbai,GJ
CUST_02000,Pune,RJ
CUST_02001,Chennai,RJ
CUST_02002,Hyderabad,GJ
CUST_02003,Ahmedabad,MH
CUST_02004,Ahmedabad,KA
CUST_02005,Bangalore,KA
CUST_02006,Ahmedabad,TN
CUST_02007,Pune,WB
CUST_02008,Kolkata,DL
CUST_02009,Mumbai,MH
CUST_02010,Pune,GJ
CUST_02011,Kolkata,GJ
CUST_02012,Hyderabad,GJ
CUST_02013,Ahmedabad,MH
CUST_02014,Hyderabad,RJ
CUST_02015,Ahmedabad,GJ
CUST_02016,Mumbai,GJ
CUST_02017,Delhi,WB
CUST_02018,Mumbai,TG
CUST_02019,Chennai,TG
CUST_02020,Pune,TN
CUST_02021,Bangalore,TN
CUST_02022,Delhi,GJ
CUST_02023,Mumbai,WB
CUST_02024,Kolkata,GJ
CUST_02025,Delhi,TN
CUST_02026,Pune,MH
CUST_02027,Ahmedabad,MH
CUST_02028,Delhi,RJ
CUST_02029,Ahmedabad,DL
CUST_02030,Pune,TG
CUST_02031,Mumbai,WB
CUST_02032,Pune,KA
CUST_02033,Delhi,TG
CUST_02034,Kolkata,KA
CUST_02035,Hyderabad,DL
CUST_02036,Delhi,DL
CUST_02037,Pune,GJ
CUST_02038,Hyderabad,TN
CUST_02039,Pune,DL
CUST_02040,Kolkata,DL
CUST_02041,Pune,KA
CUST_02042,Mumbai,TN
CUST_02043,Bangalore,DL
CUST_02044,Ahmedabad,TG
CUST_02045,Ahmedabad,RJ
CUST_02046,Delhi,DL
CUST_02047,Bangalore,RJ
CUST_02048,Pune,TN
CUST_02049,Kolkata,GJ
CUST_02050,Delhi,WB
CUST_02051,Pune,TN
CUST_02052,Hyderabad,KA
CUST_02053,Chennai,WB
CUST_02054,Pune,TG
CUST_02055,Bangalore,MH
CUST_02056,Delhi,RJ
CUST_02057,Bangalore,RJ
CUST_02058,Delhi,RJ
CUST_02059,Pune,TN
CUST_02060,Mumbai,RJ
CUST_02061,Hyderabad,GJ
CUST_02062,Pune,RJ
CUST_02063,Ahmedabad,KA
CUST_02064,Bangalore,TG
CUST_02065,Chennai,RJ
CUST_02066,Chennai,RJ
CUST_02067,Kolkata,WB
CUST_02068,Delhi,TG
CUST_02069,Bangalore,RJ
CUST_02070,Kolkata,TN
CUST_02071,Bangalore,DL
CUST_02072,Ahmedabad,GJ
CUST_02073,Delhi,TN
CUST_02074,Pune,MH
CUST_02075,Pune,TN
CUST_02076,Chennai,WB
CUST_02077,Pune,WB
CUST_02078,Pune,RJ
CUST_02079,Ahmedabad,TN
CUST_02080,Mumbai,WB
CUST_02081,Chennai,DL
CUST_02082,Kolkata,TG
CUST_02083,Hyderabad,TN
CUST_02084,Mumbai,GJ
CUST_02085,Kolkata,DL
CUST_02086,Delhi,RJ
CUST_02087,Mumbai,TG
CUST_02088,Ahmedabad,GJ
CUST_02089,Kolkata,RJ
CUST_02090,Delhi,GJ
CUST_02091,Chennai,RJ
CUST_02092,Hyderabad,GJ
CUST_02093,Delhi,TG
CUST_02094,Pune,DL
CUST_02095,Bangalore,GJ
CUST_02096,Delhi,GJ
CUST_02097,Delhi,KA
CUST_02098,Hyderabad,TN
CUST_02099,Bangalore,TG
CUST_02100,Pune,RJ
CUST_02101,Kolkata,TG
CUST_02102,Kolkata,WB
CUST_02103,Delhi,RJ
CUST_02104,Ahmedabad,TG
CUST_02105,Ahmedabad,DL
CUST_02106,Bangalore,RJ
CUST_02107,Bangalore,RJ
CUST_02108,Pune,TG
CUST_02109,Hyderabad,RJ
CUST_02110,Chennai,KA
CUST_02111,Kolkata,TN
CUST_02112,Hyderabad,RJ
CUST_02113,Mumbai,TN
CUST_02114,Kolkata,TG
CUST_02115,Hyderabad,GJ
CUST_02116,Kolkata,MH
CUST_02117,Chennai,MH
CUST_02118,Mumbai,GJ
CUST_02119,Ahmedabad,GJ
CUST_02120,Ahmedabad,GJ
CUST_02121,Chennai,DL
CUST_02122,Pune,MH
CUST_02123,Mumbai,GJ
CUST_02124,Delhi,DL
CUST_02125,Hyderabad,WB
CUST_02126,Mumbai,RJ
CUST_02127,Pune,DL
CUST_02128,Pune,MH
CUST_02129,Chennai,TG
CUST_02130,Kolkata,WB
CUST_02131,Mumbai,MH
CUST_02132,Hyderabad,RJ
CUST_02133,Mumbai,DL
CUST_02134,Bangalore,KA
CUST_02135,Kolkata,TN
CUST_02136,Hyderabad,RJ
CUST_02137,Ahmedabad,MH
CUST_02138,Hyderabad,GJ
CUST_02139,Delhi,DL
CUST_02140,Chennai,GJ
CUST_02141,Delhi,GJ
CUST_02142,Hyderabad,GJ
CUST_02143,Kolkata,GJ
CUST_02144,Mumbai,GJ
CUST_02145,Ahmedabad,WB
CUST_02146,Mumbai,MH
CUST_02147,Kolkata,RJ
CUST_02148,Hyderabad,MH
CUST_02149,Pune,RJ
CUST_02150,Mumbai,TN
CUST_02151,Pune,DL
CUST_02152,Mumbai,KA
CUST_02153,Mumbai,WB
CUST_02154,Ahmedabad,DL
CUST_02155,Chennai,WB
CUST_02156,Chennai,RJ
CUST_02157,Bangalore,MH
CUST_02158,Delhi,GJ
CUST_02159,Kolkata,TN
CUST_02160,Kolkata,TN
CUST_02161,Kolkata,TG
CUST_02162,Bangalore,KA
CUST_02163,Chennai,TN
CUST_02164,Hyderabad,GJ
CUST_02165,Pune,MH
CUST_02166,Ahmedabad,KA
CUST_02167,Pune,RJ
CUST_02168,Hyderabad,DL
CUST_02169,Ahmedabad,RJ
CUST_02170,Bangalore,GJ
CUST_02171,Hyderabad,GJ
CUST_02172,Kolkata,TN
CUST_02173,Delhi,KA
CUST_02174,Mumbai,MH
CUST_02175,Pune,RJ
CUST_02176,Chennai,TG
CUST_02177,Chennai,RJ
CUST_02178,Bangalore,WB
CUST_02179,Ahmedabad,WB
CUST_02180,Chennai,MH
CUST_02181,Kolkata,MH
CUST_02182,Pune,WB
CUST_02183,Hyderabad,TG
CUST_02184,Kolkata,KA
CUST_02185,Bangalore,WB
CUST_02186,Kolkata,MH
CUST_02187,Hyderabad,TN
CUST_02188,Delhi,DL
CUST_02189,Bangalore,TG
CUST_02190,Delhi,GJ
CUST_02191,Mumbai,TG
CUST_02192,Delhi,TN
CUST_02193,Mumbai,TN
CUST_02194,Mumbai,GJ
CUST_02195,Delhi,RJ
CUST_02196,Bangalore,MH
CUST_02197,Ahmedabad,WB
CUST_02198,Hyderabad,RJ
CUST_02199,Kolkata,KA
CUST_02200,Kolkata,TG
CUST_02201,Hyderabad,GJ
CUST_02202,Pune,TG
CUST_02203,Pune,RJ
CUST_02204,Mumbai,TN
CUST_02205,Mumbai,WB
CUST_02206,Bangalore,TG
CUST_02207,Chennai,KA
CUST_02208,Delhi,TN
CUST_02209,Mumbai,KA
CUST_02210,Kolkata,WB
CUST_02211,Bangalore,TG
CUST_02212,Delhi,DL
CUST_02213,Bangalore,RJ
CUST_02214,Delhi,TG
CUST_02215,Delhi,RJ
CUST_02216,Hyderabad,WB
CUST_02217,Mumbai,TG
CUST_02218,Ahmedabad,RJ
CUST_02219,Bangalore,GJ
CUST_02220,Ahmedabad,RJ
CUST_02221,Bangalore,TG
CUST_02222,Hyderabad,MH
CUST_02223,Kolkata,TG
CUST_02224,Ahmedabad,TG
CUST_02225,Kolkata,RJ
CUST_02226,Pune,KA
CUST_02227,Mumbai,DL
CUST_02228,Mumbai,KA
CUST_02229,Chennai,RJ
CUST_02230,Hyderabad,KA
CUST_02231,Kolkata,TN
CUST_02232,Delhi,MH
CUST_02233,Bangalore,KA
CUST_02234,Mumbai,GJ
CUST_02235,Ahmedabad,WB
CUST_02236,Bangalore,GJ
CUST_02237,Bangalore,WB
CUST_02238,Chennai,TG
CUST_02239,Kolkata,TN
CUST_02240,Mumbai,MH
CUST_02241,Bangalore,GJ
CUST_02242,Mumbai,MH
CUST_02243,Delhi,GJ
CUST_02244,Chennai,TG
CUST_02245,Delhi,WB
CUST_02246,Mumbai,DL
CUST_02247,Pune,TN
CUST_02248,Ahmedabad,GJ
CUST_02249,Mumbai,GJ
CUST_02250,Kolkata,TG
CUST_02251,Bangalore,TN
CUST_02252,Bangalore,WB
CUST_02253,Delhi,WB
CUST_02254,Ahmedabad,GJ
CUST_02255,Chennai,DL
CUST_02256,Pune,DL
CUST_02257,Hyderabad,MH
CUST_02258,Ahmedabad,TN
CUST_02259,Bangalore,TN
CUST_02260,Kolkata,WB
CUST_02261,Ahmedabad,MH
CUST_02262,Delhi,TG
CUST_02263,Delhi,TN
CUST_02264,Hyderabad,MH
CUST_02265,Kolkata,MH
CUST_02266,Chennai,GJ
CUST_02267,Ahmedabad,WB
CUST_02268,Kolkata,MH
CUST_02269,Chennai,RJ
CUST_02270,Kolkata,DL
CUST_02271,Kolkata,RJ
CUST_02272,Mumbai,DL
CUST_02273,Delhi,KA
CUST_02274,Ahmedabad,WB
CUST_02275,Kolkata,GJ
CUST_02276,Ahmedabad,TG
CUST_02277,Hyderabad,RJ
CUST_02278,Kolkata,RJ
CUST_02279,Bangalore,KA
CUST_02280,Delhi,DL
CUST_02281,Bangalore,GJ
CUST_02282,Ahmedabad,KA
CUST_02283,Ahmedabad,WB
CUST_02284,Delhi,GJ
CUST_02285,Ahmedabad,WB
CUST_02286,Bangalore,MH
CUST_02287,Kolkata,TN
CUST_02288,Kolkata,MH
CUST_02289,Mumbai,WB
CUST_02290,Hyderabad,RJ
CUST_02291,Ahmedabad,GJ
CUST_02292,Bangalore,DL
CUST_02293,Ahmedabad,TG
CUST_02294,Ahmedabad,DL
CUST_02295,Chennai,GJ
CUST_02296,Mumbai,MH
CUST_02297,Bangalore,TG
CUST_02298,Bangalore,GJ
CUST_02299,Ahmedabad,WB
CUST_02300,Mumbai,RJ
CUST_02301,Kolkata,DL
CUST_02302,Bangalore,WB
CUST_02303,Kolkata,TG
CUST_02304,Mumbai,TG
CUST_02305,Kolkata,DL
CUST_02306,Delhi,WB
CUST_02307,Chennai,KA
CUST_02308,Pune,WB
CUST_02309,Bangalore,TG
CUST_02310,Hyderabad,WB
CUST_02311,Chennai,RJ
CUST_02312,Pune,GJ
CUST_02313,Kolkata,MH
CUST_02314,Bangalore,RJ
CUST_02315,Kolkata,KA
CUST_02316,Delhi,TN
CUST_02317,Mumbai,GJ
CUST_02318,Bangalore,MH
CUST_02319,Pune,TN
CUST_02320,Pune,DL
CUST_02321,Delhi,TN
CUST_02322,Delhi,GJ
CUST_02323,Ahmedabad,WB
CUST_02324,Bangalore,GJ
CUST_02325,Kolkata,RJ
CUST_02326,Hyderabad,TN
CUST_02327,Pune,TG
CUST_02328,Pune,MH
CUST_02329,Delhi,MH
CUST_02330,Chennai,TN
CUST_02331,Delhi,MH
CUST_02332,Hyderabad,TG
CUST_02333,Kolkata,GJ
CUST_02334,Kolkata,MH
CUST_02335,Chennai,TN
CUST_02336,Pune,KA
CUST_02337,Delhi,KA
CUST_02338,Ahmedabad,DL
CUST_02339,Kolkata,RJ
CUST_02340,Hyderabad,MH
CUST_02341,Bangalore,RJ
CUST_02342,Mumbai,GJ
CUST_02343,Mumbai,TN
CUST_02344,Mumbai,MH
CUST_02345,Ahmedabad,WB
CUST_02346,Pune,TG
CUST_02347,Delhi,MH
CUST_02348,Chennai,MH
CUST_02349,Ahmedabad,RJ
CUST_02350,Ahmedabad,RJ
CUST_02351,Kolkata,KA
CUST_02352,Bangalore,TG
CUST_02353,Ahmedabad,TN
CUST_02354,Hyderabad,MH
CUST_02355,Bangalore,KA
CUST_02356,Hyderabad,RJ
CUST_02357,Pune,DL
CUST_02358,Delhi,TG
CUST_02359,Mumbai,KA
CUST_02360,Ahmedabad,KA
CUST_02361,Delhi,GJ
CUST_02362,Pune,KA
CUST_02363,Chennai,GJ
CUST_02364,Chennai,MH
CUST_02365,Pune,MH
CUST_02366,Hyderabad,RJ
CUST_02367,Kolkata,DL
CUST_02368,Kolkata,WB
CUST_02369,Hyderabad,WB
CUST_02370,Chennai,WB
CUST_02371,Chennai,RJ
CUST_02372,Ahmedabad,GJ
CUST_02373,Chennai,RJ
CUST_02374,Delhi,TG
CUST_02375,Chennai,TG
CUST_02376,Bangalore,DL
CUST_02377,Ahmedabad,TG
CUST_02378,Mumbai,WB
CUST_02379,Chennai,WB
CUST_02380,Hyderabad,RJ
CUST_02381,Mumbai,KA
CUST_02382,Delhi,TG
CUST_02383,Hyderabad,RJ
CUST_02384,Mumbai,MH
CUST_02385,Hyderabad,MH
CUST_02386,Delhi,KA
CUST_02387,Ahmedabad,KA
CUST_02388,Bangalore,KA
CUST_02389,Delhi,RJ
CUST_02390,Delhi,MH
CUST_02391,Hyderabad,WB
CUST_02392,Ahmedabad,KA
CUST_02393,Pune,DL
CUST_02394,Kolkata,GJ
CUST_02395,Chennai,RJ
CUST_02396,Chennai,KA
CUST_02397,Bangalore,GJ
CUST_02398,Bangalore,TN
CUST_02399,Chennai,KA
CUST_02400,Kolkata,MH
CUST_02401,Chennai,TG
CUST_02402,Pune,KA
CUST_02403,Kolkata,RJ
CUST_02404,Bangalore,TG
CUST_02405,Mumbai,TN
CUST_02406,Hyderabad,DL
CUST_02407,Pune,TG
CUST_02408,Pune,GJ
CUST_02409,Ahmedabad,WB
CUST_02410,Bangalore,KA
CUST_02411,Bangalore,TN
CUST_02412,Delhi,TN
CUST_02413,Pune,TG
CUST_02414,Delhi,DL
CUST_02415,Delhi,MH
CUST_02416,Hyderabad,KA
CUST_02417,Delhi,TN
CUST_02418,Kolkata,DL
CUST_02419,Chennai,WB
CUST_02420,Mumbai,TN
CUST_02421,Bangalore,DL
CUST_02422,Kolkata,RJ
CUST_02423,Mumbai,MH
CUST_02424,Pune,MH
CUST_02425,Pune,TN
CUST_02426,Pune,GJ
CUST_02427,Kolkata,TN
CUST_02428,Kolkata,TG
CUST_02429,Bangalore,KA
CUST_02430,Chennai,DL
CUST_02431,Ahmedabad,TN
CUST_02432,Delhi,KA
CUST_02433,Pune,TG
CUST_02434,Hyderabad,RJ
CUST_02435,Chennai,RJ
CUST_02436,Hyderabad,KA
CUST_02437,Bangalore,TN
CUST_02438,Bangalore,MH
CUST_02439,Bangalore,DL
CUST_02440,Mumbai,DL
CUST_02441,Hyderabad,RJ
CUST_02442,Chennai,RJ
CUST_02443,Ahmedabad,MH
CUST_02444,Chennai,GJ
CUST_02445,Kolkata,TN
CUST_02446,Kolkata,RJ
CUST_02447,Pune,RJ
CUST_02448,Ahmedabad,RJ
CUST_02449,Kolkata,DL
CUST_02450,Bangalore,TN
CUST_02451,Chennai,TG
CUST_02452,Hyderabad,TN
CUST_02453,Bangalore,KA
CUST_02454,Mumbai,MH
CUST_02455,Kolkata,GJ
CUST_02456,Bangalore,RJ
CUST_02457,Bangalore,RJ
CUST_02458,Mumbai,TN
CUST_02459,Delhi,GJ
CUST_02460,Chennai,RJ
CUST_02461,Hyderabad,GJ
CUST_02462,Pune,TG
CUST_02463,Delhi,WB
CUST_02464,Kolkata,MH
CUST_02465,Bangalore,GJ
CUST_02466,Ahmedabad,DL
CUST_02467,Mumbai,KA
CUST_02468,Mumbai,DL
CUST_02469,Ahmedabad,RJ
CUST_02470,Chennai,TG
CUST_02471,Delhi,TG
CUST_02472,Pune,DL
CUST_02473,Chennai,MH
CUST_02474,Ahmedabad,DL
CUST_02475,Bangalore,TN
CUST_02476,Ahmedabad,RJ
CUST_02477,Chennai,RJ
CUST_02478,Hyderabad,DL
CUST_02479,Mumbai,KA
CUST_02480,Mumbai,KA
CUST_02481,Kolkata,RJ
CUST_02482,Kolkata,WB
CUST_02483,Ahmedabad,KA
CUST_02484,Pune,DL
CUST_02485,Bangalore,KA
CUST_02486,Hyderabad,RJ
CUST_02487,Delhi,MH
CUST_02488,Chennai,GJ
CUST_02489,Pune,KA
CUST_02490,Bangalore,TN
CUST_02491,Kolkata,MH
CUST_02492,Ahmedabad,WB
CUST_02493,Chennai,TN
CUST_02494,Kolkata,DL
CUST_02495,Ahmedabad,GJ
CUST_02496,Chennai,DL
CUST_02497,Delhi,GJ
CUST_02498,Bangalore,GJ
CUST_02499,Chennai,DL
CUST_02500,Hyderabad,TN
CUST_02501,Pune,TN
CUST_02502,Mumbai,GJ
CUST_02503,Hyderabad,TN
CUST_02504,Hyderabad,GJ
CUST_02505,Pune,RJ
CUST_02506,Mumbai,GJ
CUST_02507,Hyderabad,RJ
CUST_02508,Chennai,MH
CUST_02509,Chennai,TG
CUST_02510,Chennai,MH
CUST_02511,Mumbai,DL
CUST_02512,Hyderabad,TG
CUST_02513,Ahmedabad,KA
CUST_02514,Mumbai,DL
CUST_02515,Chennai,WB
CUST_02516,Pune,MH
CUST_02517,Hyderabad,TN
CUST_02518,Hyderabad,MH
CUST_02519,Kolkata,TN
CUST_02520,Kolkata,TG
CUST_02521,Delhi,WB
CUST_02522,Ahmedabad,TG
CUST_02523,Ahmedabad,WB
CUST_02524,Bangalore,MH
CUST_02525,Ahmedabad,TN
CUST_02526,Kolkata,TG
CUST_02527,Mumbai,WB
CUST_02528,Ahmedabad,GJ
CUST_02529,Kolkata,DL
CUST_02530,Delhi,DL
CUST_02531,Hyderabad,TG
CUST_02532,Ahmedabad,TN
CUST_02533,Delhi,GJ
CUST_02534,Hyderabad,TG
CUST_02535,Pune,MH
CUST_02536,Pune,WB
CUST_02537,Hyderabad,RJ
CUST_02538,Ahmedabad,MH
CUST_02539,Bangalore,DL
CUST_02540,Kolkata,WB
CUST_02541,Mumbai,TG
CUST_02542,Mumbai,MH
CUST_02543,Chennai,KA
CUST_02544,Hyderabad,RJ
CUST_02545,Mumbai,TN
CUST_02546,Ahmedabad,GJ
CUST_02547,Bangalore,GJ
CUST_02548,Hyderabad,TN
CUST_02549,Bangalore,KA
CUST_02550,Ahmedabad,DL
CUST_02551,Mumbai,WB
CUST_02552,Mumbai,TN
CUST_02553,Chennai,KA
CUST_02554,Mumbai,TG
CUST_02555,Hyderabad,RJ
CUST_02556,Ahmedabad,GJ
CUST_02557,Pune,RJ
CUST_02558,Ahmedabad,KA
CUST_02559,Hyderabad,RJ
CUST_02560,Hyderabad,DL
CUST_02561,Chennai,DL
CUST_02562,Chennai,MH
CUST_02563,Mumbai,TN
CUST_02564,Delhi,MH
CUST_02565,Ahmedabad,RJ
CUST_02566,Ahmedabad,GJ
CUST_02567,Delhi,KA
CUST_02568,Chennai,WB
CUST_02569,Mumbai,RJ
CUST_02570,Delhi,WB
CUST_02571,Mumbai,DL
CUST_02572,Mumbai,WB
CUST_02573,Mumbai,WB
CUST_02574,Kolkata,GJ
CUST_02575,Hyderabad,WB
CUST_02576,Mumbai,RJ
CUST_02577,Kolkata,KA
CUST_02578,Chennai,WB
CUST_02579,Delhi,TG
CUST_02580,Hyderabad,WB
CUST_02581,Pune,WB
CUST_02582,Delhi,MH
CUST_02583,Hyderabad,KA
CUST_02584,Pune,RJ
CUST_02585,Delhi,DL
CUST_02586,Hyderabad,MH
CUST_02587,Delhi,RJ
CUST_02588,Delhi,TN
CUST_02589,Pune,KA
CUST_02590,Delhi,TG
CUST_02591,Delhi,KA
CUST_02592,Pune,TN
CUST_02593,Chennai,TN
CUST_02594,Mumbai,TN
CUST_02595,Ahmedabad,GJ
CUST_02596,Bangalore,DL
CUST_02597,Kolkata,WB
