product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,hsn_code,gst_rate,cost_price_brl,selling_price_brl,cost_price_inr,selling_price_inr,stock_quantity,reorder_point,max_stock_level,last_sale_date,days_since_last_sale,is_dead_stock
c6bdd07f0a20ccd19d51de91c1551952,informatica_acessorios,48.0,561.0,3.0,300.0,16.0,8.0,11.0,9999,18,98.13567315054006,135.0,1717.37,2362.5,372,74,558,2017-11-10 07:56:18,341,True
07f381c65e8e66460c07781b9b1b8834,moveis_escritorio,45.0,1156.0,2.0,17050.0,63.0,62.0,24.0,9999,18,158.59165951959622,200.75470588235294,2775.35,3513.21,211,42,316,2018-04-02 17:37:17,197,True
6f9be3cc1d2a7eaa92b86fde15b93ac4,perfumaria,44.0,443.0,1.0,950.0,16.0,16.0,16.0,9999,18,103.77417963711751,130.0,1816.05,2275.0,138,27,207,2018-08-20 23:20:11,57,False
ccdf954ce1d166f00d312d6b461c046f,bebes,52.0,1578.0,3.0,14000.0,45.0,84.0,54.0,9999,18,598.8768615789014,774.9,10480.35,13560.75,383,76,574,2018-01-02 20:21:06,287,True
c65f71634a9d0de5b4a1d7dbb6d3ae01,utilidades_domesticas,42.0,588.0,3.0,500.0,35.0,15.0,20.0,9999,18,36.95399924228382,47.166666666666664,646.69,825.42,204,40,306,2018-08-23 18:27:44,54,False
371fa349d92646bbeea5873df0bcdc5a,utilidades_domesticas,49.0,342.0,1.0,490.0,20.0,18.0,16.0,9999,18,29.31047291461361,37.03739130434783,512.93,648.15,387,77,580,2018-05-15 16:28:51,155,False
cb74508159c5743a4fd58445a3038a95,brinquedos,47.0,181.0,1.0,900.0,30.0,40.0,30.0,9999,18,107.38734281751312,139.0,1879.28,2432.5,173,34,259,2017-05-24 17:26:18,511,True
b78e60782639ac84cb18289231041577,fashion_bolsas_e_acessorios,34.0,400.0,5.0,200.0,16.0,9.0,11.0,9999,18,27.140301630655387,34.9,474.96,610.75,334,66,501,2017-06-02 11:10:09,502,True
ee6cf0274e75706751ecd4cd5e353db6,cool_stuff,53.0,1086.0,4.0,24400.0,71.0,68.0,24.0,9505,18,151.8241436906288,199.0,2656.92,3482.5,185,37,277,2017-01-30 18:30:53,624,True
f29cea85796ecb6453d24eb3b24f4b77,perfumaria,46.0,445.0,2.0,91.0,17.0,9.0,16.0,9999,18,15.619547888886196,19.9,273.34,348.25,214,42,321,2018-04-24 21:49:57,175,False
1ad0ffef7f056377c170d00b07f20cce,automotivo,48.0,278.0,1.0,200.0,30.0,20.0,15.0,9999,18,32.50709323372425,43.0,568.87,752.5,404,80,606,2018-07-12 17:42:10,96,False
669998ba8fa6ff5fe25cd38c8f77b368,esporte_lazer,58.0,616.0,1.0,6150.0,20.0,27.0,22.0,9999,18,165.12973168039008,215.0,2889.77,3762.5,144,28,216,2018-06-19 10:48:43,120,False
90d9b6d827bde953e7cc9f81bf113467,relogios_presentes,53.0,221.0,1.0,1150.0,30.0,5.0,30.0,9999,18,182.507649679413,238.9,3193.88,4180.75,381,76,571,2018-04-11 13:04:38,189,True
6aa8f339965debf52a549f8aade6d068,eletrodomesticos,57.0,563.0,1.0,500.0,23.0,16.0,18.0,9999,18,39.34033713374019,50.0,688.46,875.0,414,82,621,2018-08-09 01:13:45,69,False
574841fd9d176e7e81693636106765a8,perfumaria,53.0,125.0,1.0,80.0,11.0,10.0,12.0,9999,18,24.976334762012367,33.99,437.09,594.83,194,38,291,2018-03-19 22:03:00,211,True
bdef7736f61a507f68b31bd86ddaf69d,automotivo,56.0,690.0,5.0,1400.0,30.0,28.0,28.0,9999,18,49.286108480435324,69.9,862.51,1223.25,105,21,157,2018-08-21 12:20:32,57,False
db51982bc43b26164c29605b8ed140d6,telefonia_fixa,20.0,286.0,3.0,100.0,19.0,3.0,11.0,9999,18,23.849513328468017,32.99,417.37,577.33,392,78,588,2018-01-19 19:37:03,270,True
c708ba7c6269161f89ce0683cdd7c432,relogios_presentes,60.0,379.0,3.0,300.0,16.0,2.0,20.0,9999,18,35.32840378295637,49.0,618.25,857.5,295,59,442,2018-08-27 15:15:03,51,False
49b92145c5462c320ff0b22ea9e240f3,utilidades_domesticas,41.0,210.0,1.0,450.0,16.0,20.0,15.0,9999,18,30.423124084831674,39.9,532.4,698.25,409,81,613,2018-03-13 19:13:51,217,True
1561355720506eaee90adde6aa1375a9,flores,47.0,232.0,1.0,350.0,16.0,11.0,11.0,9999,18,13.27115741395734,16.8,232.25,294.0,61,12,91,2017-11-15 19:08:22,335,True
9a8200a7f3448bfb18683080c03b54b1,cama_mesa_banho,56.0,175.0,1.0,2000.0,42.0,12.0,34.0,9999,18,107.26850532313172,138.0,1877.2,2415.0,257,51,385,2018-03-01 21:22:45,229,True
d016a1a4d0898c213be8443b0c99c784,informatica_acessorios,44.0,758.0,1.0,550.0,35.0,10.0,12.0,9999,18,155.17484870398542,199.0,2715.56,3482.5,306,61,459,2018-06-25 10:38:46,114,False
c395a11dd90b985496c100861b7c4710,cama_mesa_banho,42.0,188.0,3.0,150.0,16.0,6.0,20.0,9999,18,15.09011254587353,19.9,264.08,348.25,494,98,741,2018-07-24 10:05:08,85,False
92d2d88b37a70060bd536b8790d9edaa,utilidades_domesticas,48.0,242.0,5.0,5250.0,50.0,20.0,40.0,9999,18,134.6172043618718,177.66666666666666,2355.8,3109.17,385,77,577,2018-05-14 19:05:26,155,False
86dad5d04b5dff7634aa79ca9d0324a7,construcao_ferramentas_construcao,42.0,1585.0,2.0,150.0,18.0,10.0,12.0,9999,18,25.07027796196946,32.5,438.73,568.75,57,11,85,2018-08-20 13:31:30,58,False
c4fe6560e914f2830b4a189e91202c29,esporte_lazer,41.0,871.0,1.0,400.0,20.0,50.0,50.0,9999,18,30.745914090668865,43.9,538.05,768.25,471,94,706,2017-11-16 14:21:52,335,True
5d4259625c11acce3dcc39c169037a9a,construcao_ferramentas_construcao,34.0,797.0,1.0,958.0,29.0,18.0,25.0,9999,18,90.1696932569107,114.0,1577.97,1995.0,470,94,705,2018-06-28 09:09:32,111,False
0fc6914383c2bea767a9562c9d8b43a1,informatica_acessorios,52.0,644.0,4.0,338.0,32.0,6.0,36.0,9999,18,35.49533478481474,45.37529411764706,621.17,794.07,451,90,676,2018-07-03 15:26:45,106,False
883e57b1f0fab96202d9e39efbe3b671,automotivo,54.0,709.0,1.0,5600.0,80.0,10.0,25.0,9999,18,87.45359034043851,119.9,1530.44,2098.25,155,31,232,2017-05-02 03:31:23,533,True
5157edbb01652b0efc0be7ba1107e0f5,market_place,28.0,761.0,4.0,150.0,25.0,5.0,24.0,9999,18,24.11171154706839,31.9,421.95,558.25,473,94,709,2017-06-11 10:47:28,493,True
779de9dd06ff30d5097a959a1e9dacdc,automotivo,59.0,1031.0,2.0,2250.0,61.0,22.0,22.0,9999,18,112.86280035053922,149.0,1975.1,2607.5,325,65,487,2018-06-26 10:41:19,113,False
42bf9ee410b1247f0223626107834b87,esporte_lazer,46.0,1846.0,1.0,1350.0,20.0,30.0,20.0,9999,18,134.70282875645597,169.99,2357.3,2974.82,302,60,453,2018-02-27 14:46:26,232,True
6be1edd09e2decfd7bb76220355bc693,moveis_decoracao,54.0,646.0,1.0,250.0,16.0,30.0,20.0,9999,18,14.878829023568102,19.9,260.38,348.25,488,97,732,2018-03-27 20:40:52,203,True
b7103dda72118193411fe5667525c139,bebes,48.0,1420.0,2.0,800.0,31.0,43.0,12.0,9999,18,72.74848599021392,99.0,1273.1,1732.5,345,69,517,2017-11-24 21:36:19,326,True
c715ab7f66826b73cd40916d8792bad9,bebes,60.0,850.0,4.0,850.0,50.0,5.0,40.0,9999,18,176.27912304163402,250.0,3084.88,4375.0,370,74,555,2018-08-01 00:05:21,77,False
dd676d49d051ea143257c1012bc1ee3c,informatica_acessorios,23.0,746.0,1.0,350.0,16.0,16.0,11.0,9999,18,23.67289898162276,32.1,414.28,561.75,493,98,739,2018-03-03 13:41:30,228,True
d90e83fe1a0e31440db1dc015f1c1512,cama_mesa_banho,49.0,87.0,1.0,150.0,36.0,4.0,28.0,9999,18,14.203993272048065,19.9,248.57,348.25,183,36,274,2018-04-13 16:01:34,187,True
b2f041d29dd572b298f0f74de6297b6d,brinquedos,59.0,931.0,2.0,800.0,16.0,26.0,36.0,9999,18,122.14166230297498,159.99,2137.48,2799.82,156,31,234,2017-11-27 16:59:53,324,True
8c75343253053a2400e289f5192cd5c1,informatica_acessorios,53.0,857.0,4.0,993.0,27.0,5.0,27.0,9999,18,313.6774339774514,399.0,5489.36,6982.5,60,12,90,2017-03-16 21:37:55,579,True
ce2115f0b32d5168c2e27abfe350a7a1,utilidades_domesticas,47.0,305.0,3.0,400.0,25.0,25.0,25.0,9999,18,39.1469462251424,49.9,685.07,873.25,295,59,442,2018-05-28 20:59:27,141,False
a84c7b893ea37674ef896fa866793e7d,cama_mesa_banho,60.0,534.0,4.0,3950.0,45.0,10.0,40.0,9999,18,503.8731388782802,629.9,8817.78,11023.25,54,10,81,2017-05-14 22:58:59,520,True
a846839e8367f61f140f082e5ffef625,cama_mesa_banho,52.0,729.0,1.0,2220.0,20.0,30.0,30.0,9999,18,87.87225832411718,120.0,1537.76,2100.0,383,76,574,2017-11-19 14:42:35,332,True
f7ffa4d2418f29ea48467e55f3a770c2,utilidades_domesticas,25.0,336.0,1.0,7225.0,77.0,36.0,34.0,9999,18,101.78733167565751,139.99,1781.28,2449.83,373,74,559,2018-08-19 08:39:24,59,False
151133751552ad5bdd6645dfdcb0e728,cama_mesa_banho,48.0,590.0,1.0,1475.0,38.0,11.0,30.0,9999,18,55.550851519314605,76.87,972.14,1345.22,456,91,684,2018-07-30 14:49:50,79,False
59c1840441f4df065f52760bf51a8442,fashion_bolsas_e_acessorios,46.0,418.0,4.0,150.0,16.0,5.0,11.0,9999,18,43.277002745338685,55.35454545454545,757.35,968.7,500,100,750,2018-07-04 12:04:21,105,False
6ca1597b8e5f2618c47b414b68094450,esporte_lazer,45.0,573.0,1.0,600.0,17.0,2.0,16.0,9999,18,116.0906407961771,160.78,2031.59,2813.65,226,45,339,2018-02-05 20:08:57,253,True
327018136fd4a966408df8243383a233,relogios_presentes,60.0,478.0,4.0,200.0,16.0,2.0,11.0,9999,18,109.7490528511504,149.0,1920.61,2607.5,409,81,613,2018-03-13 10:26:05,218,True
3150c2690393e7ea7c2b3acf2479ec8c,bebes,51.0,1321.0,4.0,27067.0,37.0,77.0,52.0,9999,18,680.6775709521343,899.9,11911.86,15748.25,465,93,697,2017-12-02 19:55:21,318,True
45f1424574bd3d445c78781373aa6d26,eletrodomesticos,47.0,81.0,1.0,100.0,20.0,13.0,15.0,9999,18,18.878416271879313,26.0,330.37,455.0,315,63,472,2017-08-17 09:47:56,426,True
dd8af0fcb0e10a6618ebfeaf9a988a34,informatica_acessorios,57.0,1209.0,3.0,1600.0,22.0,9.0,23.0,9999,18,100.80822901221593,130.0,1764.14,2275.0,407,81,610,2018-04-25 09:00:27,175,False
2c71438371b35f7ce3c2511d6b0927e7,relogios_presentes,60.0,167.0,2.0,250.0,16.0,2.0,11.0,9999,18,23.18999832297615,29.0,405.82,507.5,130,26,195,2018-04-23 09:14:33,177,False
5cb27eb7202ae6c53809618eb8549007,brinquedos,57.0,245.0,4.0,1675.0,44.0,24.0,23.0,9999,18,81.01438102925765,113.9,1417.75,1993.25,77,15,115,2017-07-18 00:28:07,456,True
52510930c23a1b9c337a0a9306a3645c,agro_industria_e_comercio,54.0,790.0,4.0,3000.0,50.0,20.0,30.0,9999,18,210.8345202104623,269.9,3689.6,4723.25,63,12,94,2018-05-07 20:39:54,162,False
2236aad5e8fec12fe56de6b503b6f896,casa_construcao,60.0,784.0,2.0,1752.0,19.0,15.0,16.0,9999,18,118.77736215959773,165.9,2078.6,2903.25,269,53,403,2018-01-26 14:21:17,264,True
ff724c4888bdcfb01e7028066db3bb98,brinquedos,43.0,112.0,4.0,500.0,45.0,30.0,30.0,9999,18,75.66683145347456,99.9,1324.17,1748.25,178,35,267,2018-07-24 16:26:53,85,False
a2446206efccf04cc7fd1511be0ee157,perfumaria,52.0,535.0,1.0,500.0,20.0,12.0,15.0,9999,18,179.08958175791386,252.56666666666663,3134.07,4419.92,227,45,340,2017-04-26 01:01:39,539,True
580af1ebaa84e22ae14e08f073d091b5,telefonia,18.0,433.0,1.0,200.0,19.0,4.0,11.0,9999,18,13.420661513832409,19.0,234.86,332.5,476,95,714,2017-03-03 19:39:24,592,True
7d9b103535d14aebdd1024a6684ac2a6,eletronicos,31.0,361.0,1.0,200.0,25.0,7.0,16.0,9999,18,6.695103112585479,9.0,117.16,157.5,60,12,90,2017-12-01 11:13:50,320,True
b425f28bf3d41f70cc18da7a525ee65c,moveis_decoracao,40.0,719.0,1.0,600.0,20.0,10.0,20.0,9999,18,30.760207393038762,42.5,538.3,743.75,62,12,93,2017-12-31 20:17:14,289,True
7614c62b86a81021243e438cfde78ccc,beleza_saude,53.0,1135.0,5.0,9900.0,30.0,39.0,38.0,9999,18,393.63663323788336,502.63399999999996,6888.64,8796.09,418,83,627,2018-08-25 00:09:40,53,False
9cc29fd22ea5b1a3e7f95ba41ae039c5,cama_mesa_banho,56.0,355.0,1.0,700.0,60.0,8.0,50.0,9999,18,60.105747978576076,79.05,1051.85,1383.38,233,46,349,2018-01-29 10:54:36,261,True
1556a0ea84fd60589afa0d9618c47505,beleza_saude,53.0,3527.0,2.0,275.0,30.0,25.0,25.0,9999,18,171.36197426090743,214.49,2998.83,3753.58,155,31,232,2018-01-28 12:55:27,262,True
85b39215c2d7de985b5a34b759255d03,cama_mesa_banho,52.0,769.0,1.0,1700.0,30.0,16.0,40.0,9999,18,43.00295950841347,56.7,752.55,992.25,87,17,130,2018-06-28 21:40:14,110,False
b6e352d888ba31d8999af279cd63aa24,utilidades_domesticas,42.0,337.0,2.0,1225.0,27.0,26.0,26.0,9999,18,51.08339511026478,67.5923076923077,893.96,1182.87,155,31,232,2018-08-04 15:08:20,74,False
500e3950a78a1d326f2bf3dc389799c2,fashion_bolsas_e_acessorios,49.0,381.0,5.0,150.0,16.0,5.0,11.0,9999,18,15.064332954989199,19.9,263.63,348.25,110,22,165,2018-05-19 10:08:59,151,False
3795823a832215210d81bb4f8fafc95b,informatica_acessorios,24.0,718.0,2.0,200.0,41.0,2.0,29.0,9999,18,25.480140340214735,31.9,445.9,558.25,373,74,559,2017-09-25 10:17:31,387,True
ae62bb0f95af63d64eae5f93dddea8d3,portateis_cozinha_e_preparadores_de_alimentos,59.0,927.0,1.0,10600.0,40.0,20.0,38.0,9999,18,403.8422201212247,517.8,7067.24,9061.5,409,81,613,2018-08-27 12:41:49,51,False
aacedc250d7cd501e3edd7550aec2ed2,moveis_decoracao,50.0,194.0,1.0,2800.0,50.0,20.0,40.0,9999,18,101.454475186667,129.0,1775.45,2257.5,270,54,405,2018-04-19 17:27:22,181,True
a05f4c1d544848f9ee86f767c9cc0d4f,informatica_acessorios,35.0,875.0,5.0,366.0,20.0,6.0,15.0,9999,18,27.369566457830235,39.0,478.97,682.5,289,57,433,2017-10-16 23:26:54,365,True
927c2974fc11ccce0fcd4910175f6ca0,automotivo,58.0,980.0,1.0,200.0,16.0,12.0,11.0,9999,18,30.404204312147865,39.99,532.07,699.82,491,98,736,2018-05-09 22:09:32,160,False
0138b665025e0b24bfa6206d97b0f117,moveis_decoracao,49.0,930.0,2.0,1000.0,44.0,4.0,44.0,9999,18,135.23969387008438,169.9,2366.69,2973.25,68,13,102,2018-05-11 20:03:19,158,False
d11945f4c91fe1cdf997b92559c7e4b1,fashion_bolsas_e_acessorios,50.0,1359.0,1.0,150.0,16.0,2.0,11.0,9999,18,39.57039890211313,55.3,692.48,967.75,130,26,195,2018-04-02 20:33:12,197,True
b89603272c5e7806893eb03712a0b937,moveis_decoracao,57.0,357.0,1.0,400.0,30.0,10.0,30.0,9999,18,23.177328409288936,29.899999999999995,405.6,523.25,473,94,709,2017-07-17 18:44:08,456,True
d5edb235c490c253cb971f0ca5a7af74,informatica_acessorios,57.0,422.0,3.0,250.0,16.0,4.0,20.0,9999,18,29.510014983200392,39.99,516.43,699.82,471,94,706,2018-08-14 09:35:14,64,False
20abd285d5491b50603aaea6b4c85e93,automotivo,44.0,890.0,1.0,250.0,20.0,15.0,15.0,9999,18,7.887588516931276,10.0,138.03,175.0,400,80,600,2018-08-25 21:53:15,52,False
145af826c44181c994b7476667a3ab00,esporte_lazer,47.0,664.0,1.0,300.0,20.0,20.0,20.0,9999,18,109.64660289448541,149.9,1918.82,2623.25,170,34,255,2017-06-01 16:56:43,503,True
d7c2baa900206125473075048a2a39ea,moveis_decoracao,55.0,435.0,4.0,705.0,26.0,16.0,17.0,9999,18,48.43538937600089,62.5,847.62,1093.75,363,72,544,2018-03-26 16:03:40,205,True
8382f9e2420867093a37399229d3dc10,beleza_saude,59.0,1652.0,1.0,100.0,22.0,3.0,15.0,9999,18,85.23700052727398,110.32,1491.65,1930.6,463,92,694,2018-06-20 06:53:18,119,False
54e9aeb95d23962bf361ec89ac47cea9,esporte_lazer,35.0,1114.0,5.0,3300.0,45.0,15.0,35.0,9999,18,110.63056584149103,153.9,1936.03,2693.25,419,83,628,2018-04-28 20:28:08,171,False
270205bec6114bb05c09ed724555eac0,relogios_presentes,36.0,602.0,4.0,500.0,23.0,15.0,19.0,9999,18,1273.6437354672614,1599.99,22288.77,27999.82,402,80,603,2017-09-29 20:51:26,382,True
edaa2bd93560f6d79e10b21fa2858004,moveis_decoracao,57.0,192.0,11.0,2350.0,36.0,21.0,36.0,9999,18,93.80371233718299,118.745,1641.56,2078.04,215,43,322,2017-04-30 16:52:26,535,True
140a8324a66db81d299b24b30d93098e,moveis_decoracao,54.0,184.0,2.0,8450.0,40.0,32.0,40.0,9999,18,29.16440254197067,39.9,510.38,698.25,325,65,487,2017-11-24 14:22:48,327,True
bf5fe03d1ac5be6407a279b3681992ed,beleza_saude,40.0,1247.0,1.0,700.0,22.0,22.0,22.0,9999,18,106.12593557849875,150.0,1857.2,2625.0,393,78,589,2018-02-16 14:01:10,243,True
075b253cd6c59b821c1dab51c1ae56b9,ferramentas_jardim,53.0,768.0,1.0,350.0,20.0,5.0,20.0,9999,18,39.86860341769278,50.54,697.7,884.45,500,100,750,2018-08-02 20:14:29,75,False
baeb8e1a680cf9e1f13557d74b6cec3d,ferramentas_jardim,20.0,2751.0,3.0,2400.0,31.0,28.0,15.0,9999,18,98.31822261390315,129.99,1720.57,2274.83,165,33,247,2017-03-13 16:12:24,583,True
1cda79a24778a81a17725e927dd45025,esporte_lazer,59.0,314.0,2.0,600.0,26.0,5.0,14.0,9999,18,118.15663067524758,159.99,2067.74,2799.82,499,99,748,2018-06-27 18:24:27,111,False
cb378611bbb39f1716b4f0c335201448,malas_acessorios,39.0,632.0,6.0,16850.0,38.0,58.0,25.0,9999,18,303.39787403660205,399.99,5309.46,6999.82,54,10,81,2018-04-09 23:40:06,190,True
1fb08bbca0db8e25edd1275caed54e19,relogios_presentes,56.0,696.0,1.0,425.0,25.0,12.0,23.0,9999,18,126.07855753484587,164.5,2206.37,2878.75,383,76,574,2017-11-24 10:52:32,327,True
69f1af20fc47db1c5136f570d7e71fb9,beleza_saude,54.0,475.0,1.0,550.0,19.0,12.0,13.0,9999,18,46.60965652111287,64.99,815.67,1137.32,175,35,262,2018-07-04 07:34:04,105,False
db26a82710b642e5d25b7ae009cdcff3,cama_mesa_banho,55.0,148.0,2.0,1200.0,70.0,10.0,50.0,9999,18,93.94359045241471,124.9,1644.01,2185.75,295,59,442,2017-06-09 15:50:50,495,True
f10d3472b287e627cf92e5ff1d8b88f2,cama_mesa_banho,34.0,339.0,1.0,900.0,37.0,23.0,35.0,9999,18,28.908777105494195,39.9,505.9,698.25,184,36,276,2018-01-23 23:59:03,266,True
3d3e0f4d3b75d0fbc4f002c231db1ad1,utilidades_domesticas,55.0,1056.0,1.0,500.0,16.0,26.0,11.0,9999,18,12.838281420008506,17.53,224.67,306.78,208,41,312,2018-03-12 11:20:40,219,True
0e621085968d9a9585ed3c2c204825e2,beleza_saude,52.0,3939.0,2.0,200.0,20.0,15.0,20.0,9999,18,327.0777607501083,459.9,5723.86,8048.25,220,44,330,2017-09-28 19:29:26,383,True
5ece1e51ece4648de249ec6e9d007fd6,casa_construcao,42.0,2129.0,1.0,15008.0,47.0,31.0,51.0,9999,18,519.2740894171394,730.0,9087.3,12775.0,346,69,519,2018-08-20 12:37:54,58,False
991d9793febfe022d5db970595a99008,esporte_lazer,26.0,383.0,1.0,100.0,20.0,15.0,12.0,9999,18,21.84800430915849,29.0,382.34,507.5,325,65,487,2018-08-10 10:10:06,68,False
9ee8f71db966916c4bc13c3ede22c146,telefonia,55.0,679.0,3.0,150.0,17.0,8.0,11.0,9999,18,15.873282764207882,19.99,277.78,349.82,364,72,546,2018-08-19 10:20:50,59,False
1b55611367793363c3aa1c9d888be7ed,automotivo,31.0,993.0,3.0,1350.0,33.0,28.0,28.0,9999,18,101.02688359905004,129.9,1767.97,2273.25,309,61,463,2017-10-05 20:27:36,376,True
e390a486e30fd924501447fb663de0b7,cama_mesa_banho,57.0,647.0,1.0,1000.0,29.0,8.0,34.0,9999,18,65.62477632048558,89.99,1148.43,1574.82,160,32,240,2017-04-24 21:04:17,540,True
6869b7e59ba6dd738b6ad254e6794b1d,relogios_presentes,52.0,499.0,3.0,200.0,16.0,2.0,20.0,9999,18,59.85473689727494,85.0,1047.46,1487.5,52,10,78,2017-11-03 12:19:20,348,True
791ca2a1ab6775e9c7e950de10febc1e,moveis_decoracao,43.0,853.0,1.0,900.0,40.0,15.0,20.0,9999,18,112.066177106714,147.9,1961.16,2588.25,112,22,168,2017-03-18 18:18:22,577,True
d4fe034cde911805af12724d73fde7e0,cama_mesa_banho,53.0,867.0,1.0,1100.0,20.0,16.0,20.0,9999,18,59.4480044774406,81.15,1040.34,1420.12,296,59,444,2017-08-16 17:40:32,426,True
6131240aedf34224270cd6f07e8229e4,moveis_decoracao,31.0,290.0,1.0,250.0,28.0,6.0,31.0,9999,18,30.147048372224134,37.775,527.57,661.06,77,15,115,2018-03-16 19:44:04,214,True
f3bc8b0c346a5171a82585b880ba6f29,dvds_blu_ray,55.0,886.0,1.0,200.0,20.0,2.0,14.0,8523,18,11.673928921502375,14.9,204.29,260.75,283,56,424,2017-03-12 13:45:19,584,True
625218e2e2b4668a47d08911e0def1a4,utilidades_domesticas,51.0,1232.0,3.0,1200.0,29.0,33.0,29.0,9999,18,31.45048428201781,42.42,550.38,742.35,448,89,672,2018-05-15 22:58:42,154,False
2b25ef4ad1788c0699dff628cdbbfbd0,utilidades_domesticas,41.0,349.0,1.0,525.0,24.0,10.0,24.0,9999,18,20.95429007036125,27.5,366.7,481.25,212,42,318,2018-06-02 11:03:09,137,False
f7e0fa615b386bc9a8b9eb52bc1fff76,informatica_acessorios,59.0,2574.0,1.0,325.0,21.0,21.0,21.0,9999,18,64.00702394004838,90.615,1120.12,1585.76,105,21,157,2017-09-19 17:18:49,393,True
42d8844b80341e62fc38c51541ff4f26,esporte_lazer,33.0,221.0,2.0,1200.0,60.0,15.0,15.0,9999,18,70.7639520410798,99.9,1238.37,1748.25,491,98,736,2018-04-28 18:08:18,171,False
123701dcac36412cf1b594f5aafc2eaf,telefonia,51.0,352.0,1.0,426.0,16.0,12.0,11.0,9999,18,109.44273700434299,147.9,1915.25,2588.25,281,56,421,2017-03-13 08:11:00,583,True
31ec3a565e06de4bdf9d2a511b822b4d,construcao_ferramentas_iluminacao,40.0,516.0,2.0,750.0,30.0,28.0,28.0,9999,18,55.88420595232601,79.0,977.97,1382.5,304,60,456,2018-07-01 10:23:10,108,False
835d8502d265ddeb4bdd39591d55fa2b,beleza_saude,50.0,3902.0,7.0,500.0,26.0,19.0,33.0,9999,18,112.15880188703315,148.32333333333335,1962.78,2595.66,297,59,445,2018-02-27 10:31:04,232,True
48bc0b16a79dc0d94adfb679e1f6e965,beleza_saude,51.0,1283.0,1.0,1217.0,26.0,19.0,22.0,9999,18,52.93520508117084,66.66,926.37,1166.55,428,85,642,2018-06-10 23:24:43,128,False
e1a1aa3724c9cfbb07a6791663c2496c,construcao_ferramentas_seguranca,53.0,624.0,1.0,1150.0,20.0,20.0,20.0,9999,18,59.127249181058104,76.9,1034.73,1345.75,453,90,679,2017-11-20 21:36:25,330,True
9867ef342d95bb4f9b6ebf39bad864f7,fashion_bolsas_e_acessorios,44.0,262.0,4.0,317.0,24.0,25.0,21.0,9999,18,74.91902291118214,97.475,1311.08,1705.81,217,43,325,2018-01-17 22:12:44,272,True
8b68bdd62b3d58f750f213d3ae36dc4e,brinquedos,36.0,211.0,1.0,500.0,45.0,15.0,35.0,9999,18,43.271351035270975,57.9,757.25,1013.25,85,17,127,2018-08-17 14:04:16,61,False
3505d914958a72baa40d2b1e0c56cd29,artigos_de_festas,63.0,545.0,7.0,50.0,16.0,4.0,11.0,9999,18,14.783365484737612,19.99,258.71,349.82,195,39,292,2017-11-24 11:54:58,327,True
cf36ff4eff95a0e88ade26f685c1f8a1,moveis_decoracao,49.0,598.0,2.0,500.0,80.0,20.0,20.0,9999,18,39.501429963710905,54.0,691.28,945.0,296,59,444,2018-04-25 16:07:43,175,False
8895ac34adda705a5d93c05aa5141205,informatica_acessorios,57.0,464.0,1.0,250.0,30.0,6.0,22.0,9999,18,45.05271862347629,59.99,788.42,1049.82,352,70,528,2017-11-27 15:59:22,324,True
0c276318593d4450cf9b178ad5b4a8ce,eletrodomesticos,46.0,136.0,1.0,1650.0,29.0,14.0,19.0,9999,18,116.08236758319632,153.75,2031.44,2690.62,88,17,132,2018-07-05 14:23:20,104,False
b2b938c46aafdbf702d73e7edb9cb263,pet_shop,50.0,365.0,3.0,800.0,24.0,12.0,12.0,2309,18,16.868345202660798,22.9,295.2,400.75,144,28,216,2017-09-30 16:32:28,382,True
4c8c1d73644dce680ac36856d70c1f9d,pet_shop,58.0,459.0,1.0,8600.0,37.0,30.0,39.0,2309,18,45.237336612067615,57.65333333333333,791.65,1008.93,227,45,340,2018-08-22 19:43:54,55,False
52c8d520d9b3874bdf29a9e8eb26bf0a,informatica_acessorios,60.0,718.0,1.0,100.0,23.0,13.0,13.0,9999,18,64.39431353227232,81.9,1126.9,1433.25,407,81,610,2018-03-18 14:11:27,213,True
c7944f654db61924bb81f0e3160ab757,papelaria,55.0,441.0,2.0,8350.0,35.0,60.0,20.0,9999,18,105.91420156162556,139.0,1853.5,2432.5,375,75,562,2018-08-23 21:15:11,54,False
428142062f95deb5d5c834e4f0313000,cama_mesa_banho,60.0,2030.0,2.0,1025.0,30.0,8.0,20.0,9999,18,52.26152413164771,68.1,914.58,1191.75,266,53,399,2018-08-07 16:50:10,71,False
00bc6e6d4ceb98ec7ed058b0a243a8b9,artigos_de_natal,34.0,249.0,1.0,200.0,16.0,11.0,11.0,9999,18,12.056712058775746,16.56,210.99,289.8,306,61,459,2017-12-12 20:55:09,308,True
3125175fa8b71940f198f68b56f992b2,,,,,200.0,16.0,2.0,11.0,9999,18,24.85426029951067,34.3,434.95,600.25,238,47,357,2018-04-11 10:56:21,189,True
988b2a648a563f61225c02b494487eab,fashion_calcados,55.0,344.0,3.0,1900.0,36.0,37.0,16.0,9999,18,141.09261810785998,199.7,2469.12,3494.75,319,63,478,2017-03-24 15:01:05,572,True
591c08a1d9290193bd96d8c9e6e607ac,moveis_sala,33.0,611.0,2.0,9750.0,27.0,15.0,92.0,9999,18,82.71901734931143,103.974,1447.58,1819.54,209,41,313,2017-07-13 17:53:07,460,True
